DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained
16203.0,26.612777,79.5642,R,UTTAR PRADESH,Auraiya,NFHS5,Sehud,09,162,00842,148594,46682.0,Sehud,31,False,True,False
16204.0,26.450994,79.490008,U,UTTAR PRADESH,Auraiya,NFHS5,Paigambarpur,09,162,00842,148796,46587.0,Kharka,4,False,True,False
16205.0,26.662232,79.450325,R,UTTAR PRADESH,Auraiya,NFHS5,Kasim Nagar,09,162,00841,148341,46440.0,Dharampur Jahurali,26,False,True,False
16206.0,26.564886,79.514747,R,UTTAR PRADESH,Auraiya,NFHS5,Chirhuliya,09,162,00842,148609,46639.0,Dakhalipur,37,False,True,False
16207.0,26.765693,79.493558,R,UTTAR PRADESH,Auraiya,NFHS5,Shivpur,09,162,00841,148304,46473.0,Shivpur,38,False,True,False
16208.0,26.82612,79.652849,R,UTTAR PRADESH,Auraiya,NFHS5,Nimhar,09,162,00841,148226,46743.0,Nimhar,20,False,True,False
16209.0,26.79619,79.735217,R,UTTAR PRADESH,Auraiya,NFHS5,Marhadaspur,09,162,00841,148370,266305.0,Madha Das Pur,10,False,True,False
16210.0,26.633665,79.33228,R,UTTAR PRADESH,Auraiya,NFHS5,Sundaripur,09,162,00842,148503,46523.0,Saidpur,32,False,True,False
16211.0,26.548924,79.372075,R,UTTAR PRADESH,Auraiya,NFHS5,Alipur,09,162,00842,148542,46477.0,Alipur,42,False,True,False
16212.0,26.464434,79.427516,R,UTTAR PRADESH,Auraiya,NFHS5,Rampur Ram Sahai,09,162,00842,148779,46606.0,Rampur Ram Sahai,26,False,True,False
16213.0,26.588686,79.424911,R,UTTAR PRADESH,Auraiya,NFHS5,Sinduriya Alampur,09,162,00842,148629,46686.0,Sinduriya Alampur,38,False,True,False
16214.0,26.845867,79.480297,R,UTTAR PRADESH,Auraiya,NFHS5,Bhatoli Bidhuna,09,162,00841,148145,46712.0,Bhatoli,26,False,True,False
16215.0,26.462506,79.487355,R,UTTAR PRADESH,Auraiya,NFHS5,Anepur,09,162,00842,148792,46542.0,Anepur,26,False,True,False
16216.0,26.62368,79.553487,U,UTTAR PRADESH,Auraiya,NFHS5,Kakrahi,09,162,00842,148592,46658.0,Kakrahi,5,False,True,False
16217.0,26.556815,79.277542,R,UTTAR PRADESH,Auraiya,NFHS5,Pachdeora,09,162,00842,148485,46516.0,Pachdeora,22,False,True,False
16218.0,26.49992,79.382717,R,UTTAR PRADESH,Auraiya,NFHS5,Rosangpur,09,162,00842,148739,46608.0,Rosangpur,41,False,True,False
16219.0,26.756339,79.607362,R,UTTAR PRADESH,Auraiya,NFHS5,Purwa Pandpur,09,162,00841,148356,46837.0,Purwa Kutemadari,31,False,True,False
16220.0,26.593239,79.555187,R,UTTAR PRADESH,Auraiya,NFHS5,Harrajpur,09,162,00842,148595,46650.0,Harrajpur,30,False,True,False
16221.0,26.595799,79.462885,U,UTTAR PRADESH,Auraiya,NFHS5,Bisaikpur,09,162,00842,148639,,,9,False,True,False
16222.0,26.784147,79.586562,R,UTTAR PRADESH,Auraiya,NFHS5,Fatehpur,09,162,00841,148209,46718.0,Fatehpur,31,False,True,False
16223.0,26.802538,79.414125,R,UTTAR PRADESH,Auraiya,NFHS5,Nurabad Khas,09,162,00841,148113,46782.0,Nurabad Khas,26,False,True,False
16224.0,26.799332,79.686044,R,UTTAR PRADESH,Auraiya,NFHS5,Piparauli Shiv,09,162,00841,148366,46832.0,Piparauli Shiv,21,False,True,False
16225.0,26.843126,79.35014,R,UTTAR PRADESH,Auraiya,NFHS5,Barauna Kalan,09,162,00841,148100,46763.0,Barauna Kalan,16,False,True,False
16226.0,26.473191,79.520762,U,UTTAR PRADESH,Auraiya,NFHS5,Auraiya,09,162,00842,800992,,,7,False,True,False
16227.0,26.717168,79.349822,R,UTTAR PRADESH,Auraiya,NFHS5,Ghasara,09,162,00841,148238,46444.0,Ghasara,19,False,True,False
16228.0,26.564558,79.328352,U,UTTAR PRADESH,Auraiya,NFHS5,Babarpur Ajitmal,09,162,00842,800988,,,8,False,True,False
16229.0,26.508235,79.324994,R,UTTAR PRADESH,Auraiya,NFHS5,Aima Senganpur,09,162,00842,148691,46539.0,Aima Senganpur,27,False,True,False
16230.0,26.918454,79.43403,R,UTTAR PRADESH,Auraiya,NFHS5,Udaipur,09,162,00841,148047,245437.0,Udaypur,14,False,True,False
16231.0,26.64164,79.392871,R,UTTAR PRADESH,Auraiya,NFHS5,Bhainsol,09,162,00841,148290,46428.0,Bhainsol,34,False,True,False
16232.0,26.723632,79.630008,R,UTTAR PRADESH,Auraiya,NFHS5,Badanpur,09,162,00841,148400,46840.0,Sabalpur,27,False,True,False
16233.0,26.663116,79.665374,R,UTTAR PRADESH,Auraiya,NFHS5,Mugriha,09,162,00841,148394,46826.0,Mugriha,22,False,True,False
16234.0,26.877427,79.432813,R,UTTAR PRADESH,Auraiya,NFHS5,Airwa Tikur,09,162,00841,148052,245436.0,Airwa Tikur,26,False,True,False
16235.0,26.708694,79.603462,R,UTTAR PRADESH,Auraiya,NFHS5,Bariyare Mau,09,162,00841,148384,46804.0,Bariyare Mau,27,False,True,False
16236.0,26.80187,79.529735,U,UTTAR PRADESH,Auraiya,NFHS5,Narainpur Bhanu,09,162,00841,148178,46748.0,Pusauli,10,False,True,False
16237.0,26.55946,79.283502,R,UTTAR PRADESH,Auraiya,NFHS5,Malgawan,09,162,00842,148487,46512.0,Malgawan,27,False,True,False
16238.0,26.464609,79.522079,U,UTTAR PRADESH,Auraiya,NFHS5,Auraiya,09,162,00842,800992,,,6,False,True,False
16239.0,26.418102,79.519844,R,UTTAR PRADESH,Auraiya,NFHS5,Marnai,09,162,00842,148848,46596.0,Nandgaon,12,False,True,False
16240.0,26.622661,79.304621,R,UTTAR PRADESH,Auraiya,NFHS5,Bhadsan,09,162,00842,148450,46484.0,Bhadsan,31,False,True,False
16241.0,26.728437,79.400252,R,UTTAR PRADESH,Auraiya,NFHS5,Bondepur,09,162,00841,148250,46432.0,Bondepur Grameen,21,False,True,False
16242.0,26.725307,79.350139,R,UTTAR PRADESH,Auraiya,NFHS5,Ghasara,09,162,00841,148238,46444.0,Ghasara,16,False,True,False
16243.0,26.796594,79.39729,R,UTTAR PRADESH,Auraiya,NFHS5,Mani Kothi Khas,09,162,00841,148115,46779.0,Mani Kothi Khas,23,False,True,False
16244.0,26.738637,79.426138,R,UTTAR PRADESH,Auraiya,NFHS5,Guwari,09,162,00841,148249,46446.0,Guwari,27,False,True,False
16245.0,26.494246,79.3838,R,UTTAR PRADESH,Auraiya,NFHS5,Chauki,09,162,00842,148718,46562.0,Chauki,40,False,True,False
16301.0,26.333377,79.99891,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Mohana,09,163,00845,149424,72060.0,Mohana,25,False,True,False
16302.0,26.357703,79.962787,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Dharau,09,163,00845,149375,,,26,False,True,False
16303.0,26.268844,80.116993,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Bharatpur Piyasi,09,163,00845,149452,72027.0,Bharatpur Piyasi,10,False,True,False
16304.0,26.359532,79.632153,U,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sikandra,09,163,00847,801001,,,7,False,True,False
16305.0,26.301604,79.927754,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Mawar,09,163,00846,149523,71837.0,Mawar,26,False,True,False
16306.0,26.204848,79.728503,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Teoga,09,163,00846,149615,71624.0,Teoga,15,False,True,False
16307.0,26.582632,80.042823,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Dhokan Shiwali,09,163,00845,149181,71750.0,Dhokan Shiwali,21,False,True,False
16308.0,26.535883,80.084211,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Gursarh,09,163,00845,149197,71739.0,Barar,20,False,True,False
16309.0,26.391289,79.813243,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sargaon Khurd,09,163,00844,149165,71672.0,Sargaon Khurd,30,False,True,False
16310.0,26.573578,79.836068,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kripalpur,09,163,00843,148928,71967.0,Sunderpur Gajen,24,False,True,False
16311.0,26.150828,79.848469,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Barauli,09,163,00846,149656,71565.0,Barauli,23,False,True,False
16312.0,26.240899,79.867827,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Atwa,09,163,00846,149590,71562.0,Atwa,29,False,True,False
16313.0,26.453977,79.982805,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Mandauli,09,163,00845,149293,71533.0,Mandauli,26,False,True,False
16314.0,26.229552,79.841327,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Pukhrayan,09,163,00846,801000,,,33,False,True,False
16315.0,26.244804,79.823347,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sunrapur,09,163,00846,149576,,,29,False,True,False
16316.0,26.566084,79.736801,U,UTTAR PRADESH,Kanpur Dehat,NFHS5,Jhinjhak,09,163,00844,800994,,,7,False,True,False
16317.0,26.38556,79.626614,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sikandra Dehat,09,163,00847,149788,71910.0,Sikandra Dehat,32,False,True,False
16318.0,26.193086,79.868017,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Nathuapur,09,163,00846,149636,71615.0,Sarayan,27,False,True,False
16319.0,26.201665,79.818292,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Bhoganipur,09,163,00846,149596,71567.0,Bhoganipur,28,False,True,False
16320.0,26.2502,79.752913,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Jahangirpur,09,163,00846,149564,71587.0,Jahangirpur,28,False,True,False
16321.0,26.269109,79.983864,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sanaya Khera,09,163,00846,149532,71847.0,Sanaya Khera,21,False,True,False
16322.0,26.301947,79.60399,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Nihawana,09,163,00847,149867,71875.0,Gauri Ratan Bangar,22,False,True,False
16323.0,26.377367,79.522397,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Sihura,09,163,00847,149773,71909.0,Sihura,10,False,True,False
16324.0,26.689518,79.941849,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Tikra,09,163,00843,148985,,,21,False,True,False
16325.0,26.620215,79.908771,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Makrandpur Kahinjari,09,163,00843,148934,71944.0,Makrandpur Kahinjari,21,False,True,False
16326.0,26.602503,80.03166,U,UTTAR PRADESH,Kanpur Dehat,NFHS5,Shivli,09,163,00845,800996,,,3,False,True,False
16327.0,26.463224,79.820297,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Saifabad,09,163,00844,149125,71677.0,Umri Bujurg,26,False,True,False
16328.0,26.360276,79.955546,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Taktauli,09,163,00845,149369,,,25,False,True,False
16329.0,26.283443,80.117893,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Bharatpur Piyasi,09,163,00845,149452,72027.0,Bharatpur Piyasi,13,False,True,False
16330.0,26.534193,79.668048,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Aurangabad Jhara,09,163,00844,149062,71682.0,Aurangabad Jhara,24,False,True,False
16331.0,26.487324,79.788185,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Marahna,09,163,00844,149135,71657.0,Marahna,28,False,True,False
16332.0,26.314,79.567718,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Bibanpur,09,163,00847,149850,71864.0,Bibanpur,13,False,True,False
16333.0,26.311084,79.884902,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kailai,09,163,00846,149471,71829.0,Kailai,28,False,True,False
16334.0,26.370882,79.930967,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kripalpur,09,163,00845,149365,,,20,False,True,False
16335.0,26.470281,80.075133,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Raipalpur,09,163,00845,149267,71784.0,Raipalpur,20,False,True,False
16336.0,26.171273,79.97118,U,UTTAR PRADESH,Kanpur Dehat,NFHS5,Gausganj,09,163,00846,149674,,,3,False,True,False
16337.0,26.437444,80.01993,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Biwain,09,163,00845,149320,71511.0,Biwain,23,False,True,False
16338.0,26.279907,79.715176,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Jallapur Sikandara,09,163,00847,149824,71882.0,Jallapur Sikandara,23,False,True,False
16339.0,26.371831,79.605257,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Firozpur,09,163,00847,149791,71873.0,Firozpur,27,False,True,False
16340.0,26.593212,79.899323,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kaprahat,09,163,00843,148939,71940.0,Kaprahat,22,False,True,False
16341.0,26.400866,80.055918,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Prasidhpur Bhant,09,163,00845,149390,,,17,False,True,False
16342.0,26.546909,79.655887,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Aurangabad Bhola Hulash,09,163,00844,149063,71679.0,Aurangabad Bhola Hulash,22,False,True,False
16343.0,26.519183,79.80535,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kamalpur,09,163,00844,149099,71644.0,Kamalpur,31,False,True,False
16344.0,26.319993,80.000161,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Korari,09,163,00845,149431,72053.0,Korari,26,False,True,False
16345.0,26.247933,79.811391,R,UTTAR PRADESH,Kanpur Dehat,NFHS5,Kalla,09,163,00846,149575,71591.0,Kalla,28,False,True,False
16401.0,26.49125,80.23732,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16402.0,26.488654,80.161684,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Rautepur,09,164,00849,150341,72401.0,Rautepur,18,False,True,False
16403.0,26.472476,80.33828,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,3,False,True,False
16404.0,26.488618,80.330094,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Katarijiyora Nawab Ganj,09,164,00849,150318,72387.0,Khyora Katari,3,False,True,False
16405.0,26.256567,80.029814,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Girsi,09,164,00850,150576,72423.0,Girsi,13,False,True,False
16406.0,26.290785,80.200142,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Bakauli,09,164,00849,150403,72576.0,Bakauli,16,False,True,False
16407.0,26.198372,80.349693,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Gopalpur Narwal,09,164,00850,150681,72104.0,Gopalpur Narwal,25,False,True,False
16408.0,26.180894,80.152824,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Jalala,09,164,00850,150818,72322.0,Raha,24,False,True,False
16409.0,26.467815,80.353663,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16410.0,26.013213,80.105988,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Hardauli,09,164,00850,150863,72294.0,Hardauli,9,False,True,False
16411.0,26.413551,80.395894,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Chakeri,09,164,00849,150571,,,0,False,False,True
16412.0,26.469563,80.364505,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16413.0,26.416548,80.32161,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16414.0,25.997156,80.159074,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Anupur,09,164,00850,150861,72265.0,Anupur,20,False,True,False
16415.0,26.339574,80.346878,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Pipar Gawan,09,164,00849,150448,72614.0,Pipar Gawan,9,False,True,False
16416.0,26.468259,80.31737,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16417.0,26.471327,80.347912,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16418.0,26.397533,80.370761,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16419.0,26.453878,80.329639,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16420.0,26.413737,80.340948,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16421.0,26.508013,80.251695,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,6,False,True,False
16422.0,26.392998,80.342016,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,10,False,True,False
16423.0,26.474654,80.309641,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16424.0,26.431443,80.320709,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16425.0,26.436075,80.325809,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16426.0,26.456258,80.331993,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16427.0,26.42392,80.391537,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16428.0,26.466897,80.347363,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16429.0,26.299706,80.333423,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Majhawan,09,164,00849,150454,72608.0,Majhawan,36,False,True,False
16430.0,26.479331,80.303628,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16431.0,26.058476,80.145549,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Burhanpur,09,164,00850,150846,72331.0,Sargaon,20,False,True,False
16432.0,26.465487,80.198079,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Bhautikhera,09,164,00849,150348,267482.0,Bhauti Khera,20,False,True,False
16433.0,26.359541,80.320989,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Uriyara,09,164,00849,150430,72626.0,Uriyara,25,False,True,False
16434.0,26.366604,80.179448,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Udayapur,09,164,00849,150376,72625.0,Udaipur,12,False,True,False
16435.0,26.470292,80.354783,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16436.0,26.444096,80.30228,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16437.0,26.490728,80.286588,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,1,True,False,False
16438.0,26.608784,80.185759,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Gajenpur,09,164,00848,150251,72230.0,Gogumau,10,False,True,False
16439.0,26.373694,80.142925,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Sultanpur Perajor,09,163,00845,149404,72074.0,Sultanpur Perajor,12,False,True,False
16440.0,26.392227,80.313712,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,2,False,True,False
16441.0,26.476801,80.266832,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16442.0,26.499989,80.290016,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,2,False,True,False
16443.0,26.216165,80.415937,R,UTTAR PRADESH,Kanpur Nagar,NFHS5,Mehrauli,09,164,00850,150686,72122.0,Mehrauli,37,False,True,False
16444.0,26.46609,80.328544,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,0,False,False,True
16445.0,26.473048,80.335989,U,UTTAR PRADESH,Kanpur Nagar,NFHS5,Kanpur,09,164,00849,801005,,,3,False,True,False
16501.0,26.003883,79.453007,U,UTTAR PRADESH,Jalaun,NFHS5,Orai,09,165,00854,801014,,,4,False,True,False
16502.0,26.388118,79.335057,R,UTTAR PRADESH,Jalaun,NFHS5,Silauwa Jagir,09,165,00851,150985,68895.0,Silauwa Jagir,22,False,True,False
16503.0,26.022476,79.754899,R,UTTAR PRADESH,Jalaun,NFHS5,Garehi,09,165,00853,151549,68726.0,Garehi,17,False,True,False
16504.0,25.96551,79.435397,U,UTTAR PRADESH,Jalaun,NFHS5,Ajnari,09,165,00854,151692,68573.0,Ajnari,5,False,True,False
16505.0,26.176645,79.693398,R,UTTAR PRADESH,Jalaun,NFHS5,Mangrol Divara,09,165,00853,151482,,,12,False,True,False
16506.0,26.17874,79.740261,R,UTTAR PRADESH,Jalaun,NFHS5,Menupur Mustakil,09,165,00853,151474,68993.0,Menupur Divara,6,False,True,False
16507.0,26.256378,79.299122,R,UTTAR PRADESH,Jalaun,NFHS5,Rajpura Jagir,09,165,00851,151067,68943.0,Rajpura Jagir,22,False,True,False
16508.0,26.035541,79.107579,R,UTTAR PRADESH,Jalaun,NFHS5,Khakal,09,165,00855,151881,69089.0,Tumra,21,False,True,False
16509.0,26.029273,79.708764,R,UTTAR PRADESH,Jalaun,NFHS5,Rajepur,09,165,00853,151545,,,18,False,True,False
16510.0,26.297908,79.400369,R,UTTAR PRADESH,Jalaun,NFHS5,Bichauli,09,165,00852,151227,68845.0,Bichauli,26,False,True,False
16511.0,26.254445,79.212226,R,UTTAR PRADESH,Jalaun,NFHS5,Kunvarpura Sihari,09,165,00851,151089,68912.0,Biriya Madhogarh,27,False,True,False
16512.0,25.991974,79.200649,R,UTTAR PRADESH,Jalaun,NFHS5,Bhadari,09,165,00855,151967,68781.0,Bhadari,16,False,True,False
16513.0,26.060328,79.090385,R,UTTAR PRADESH,Jalaun,NFHS5,Kailiya Khurd,09,165,00855,151874,69047.0,Kailiya Khurd,23,False,True,False
16514.0,26.03449,78.970222,R,UTTAR PRADESH,Jalaun,NFHS5,Kemra,09,165,00855,151809,69068.0,Mau,10,False,True,False
16515.0,26.054408,79.118802,R,UTTAR PRADESH,Jalaun,NFHS5,Sadupura,09,165,00855,151877,69081.0,Sadupura,23,False,True,False
16516.0,26.259781,79.165178,U,UTTAR PRADESH,Jalaun,NFHS5,Harauli,09,165,00851,151085,68924.0,Harauli,5,False,True,False
16517.0,26.263522,79.400599,R,UTTAR PRADESH,Jalaun,NFHS5,Baijapur,09,165,00852,151247,,,26,False,True,False
16518.0,25.986463,79.149281,U,UTTAR PRADESH,Jalaun,NFHS5,Konch,09,165,00855,801016,,,2,False,True,False
16519.0,26.235888,79.295317,R,UTTAR PRADESH,Jalaun,NFHS5,Saravan,09,165,00851,151074,68949.0,Saravan,23,False,True,False
16520.0,25.972274,79.183113,R,UTTAR PRADESH,Jalaun,NFHS5,Anda,09,165,00855,151978,68776.0,Anda,16,False,True,False
16521.0,25.987074,79.154238,U,UTTAR PRADESH,Jalaun,NFHS5,Konch,09,165,00855,801016,,,3,False,True,False
16522.0,26.125716,79.153405,R,UTTAR PRADESH,Jalaun,NFHS5,Lariyapura,09,165,00855,151885,69045.0,Jugrajpura,19,False,True,False
16523.0,25.841956,79.359949,R,UTTAR PRADESH,Jalaun,NFHS5,Barsar,09,165,00854,151752,68584.0,Barsar,15,False,True,False
16524.0,25.903009,79.265841,R,UTTAR PRADESH,Jalaun,NFHS5,Chawanpura,09,165,00854,151718,68632.0,Pachokhra,18,False,True,False
16525.0,26.049882,79.569121,R,UTTAR PRADESH,Jalaun,NFHS5,Okasa,09,165,00853,151500,68756.0,Okasa,12,False,True,False
16526.0,25.982285,79.421463,U,UTTAR PRADESH,Jalaun,NFHS5,Orai,09,165,00854,801014,,,3,False,True,False
16527.0,25.984705,79.150003,U,UTTAR PRADESH,Jalaun,NFHS5,Konch,09,165,00855,801016,,,2,False,True,False
16528.0,26.271231,79.181549,U,UTTAR PRADESH,Jalaun,NFHS5,Madhogarh,09,165,00851,801010,,,6,False,True,False
16529.0,26.00195,79.534212,R,UTTAR PRADESH,Jalaun,NFHS5,Ajnara,09,165,00854,151671,68628.0,Minorakalpi,15,False,True,False
16530.0,26.226362,79.125076,R,UTTAR PRADESH,Jalaun,NFHS5,Sarjapura,09,165,00851,151095,,,18,False,True,False
16531.0,26.397377,79.263178,R,UTTAR PRADESH,Jalaun,NFHS5,Chandawali,09,165,00851,150932,69097.0,Chandawali,20,False,True,False
16532.0,26.271161,79.467712,R,UTTAR PRADESH,Jalaun,NFHS5,Bhitari,09,165,00853,151380,68967.0,Bhitari,20,False,True,False
16533.0,26.315314,79.338405,R,UTTAR PRADESH,Jalaun,NFHS5,Ajitapur,09,165,00851,151019,68839.0,Ajitapur,30,False,True,False
16534.0,25.975623,79.138854,R,UTTAR PRADESH,Jalaun,NFHS5,,09,165,00855,000000,,,13,False,True,False
16535.0,26.251415,79.117735,R,UTTAR PRADESH,Jalaun,NFHS5,Supanunayacha,09,165,00851,151093,68957.0,Supanunayacha,16,False,True,False
16536.0,25.986579,79.440736,U,UTTAR PRADESH,Jalaun,NFHS5,Orai,09,165,00854,801014,,,2,False,True,False
16537.0,25.982991,79.447427,U,UTTAR PRADESH,Jalaun,NFHS5,Orai,09,165,00854,801014,,,3,False,True,False
16538.0,25.99674,79.462366,U,UTTAR PRADESH,Jalaun,NFHS5,Orai,09,165,00854,801014,,,3,False,True,False
16539.0,26.009008,79.400469,R,UTTAR PRADESH,Jalaun,NFHS5,Kukar Gaon,09,165,00854,151634,68621.0,Kukar Gaon,15,False,True,False
16540.0,26.054308,79.613552,R,UTTAR PRADESH,Jalaun,NFHS5,Aata,09,165,00853,151502,68707.0,Aata,14,False,True,False
16541.0,26.348652,79.365424,R,UTTAR PRADESH,Jalaun,NFHS5,Kiruaha,09,165,00851,151006,68887.0,Rampura Jalaun,32,False,True,False
16542.0,25.851072,79.135577,R,UTTAR PRADESH,Jalaun,NFHS5,Ingui Khurd,09,165,00855,152024,68807.0,Ingui Khurd,13,False,True,False
16543.0,26.120582,79.115088,R,UTTAR PRADESH,Jalaun,NFHS5,Bhagwantpura,09,165,00855,151883,69030.0,Burhauli,21,False,True,False
16544.0,26.3079,79.241586,R,UTTAR PRADESH,Jalaun,NFHS5,Bijduvan,09,165,00851,151048,68911.0,Bijduvan,28,False,True,False
16545.0,25.955807,79.698458,R,UTTAR PRADESH,Jalaun,NFHS5,Parsan,09,165,00853,151561,68760.0,Parsan,12,False,True,False
16601.0,25.327943,78.533074,U,UTTAR PRADESH,Jhansi,NFHS5,Khailar,09,166,00860,152870,244948.0,Khalaar,2,False,True,False
16602.0,25.267254,79.067267,R,UTTAR PRADESH,Jhansi,NFHS5,Luhar Gaon Ranipur,09,166,00859,152627,70825.0,Luhar Gaon Ranipur,18,False,True,False
16603.0,25.780212,79.039242,R,UTTAR PRADESH,Jhansi,NFHS5,Kayla,09,166,00856,152098,265593.0,Kayala,15,False,True,False
16604.0,25.411178,78.58515,U,UTTAR PRADESH,Jhansi,NFHS5,Jhansi,09,166,00860,801030,,,0,False,False,True
