DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained
334891.0,28.038353196,78.297139176,U,UTTAR PRADESH,Aligarh,NFHS4,Atrauli,09,143,00754,800765,,,5,False,True,False
332278.0,27.898100132,78.097223854,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
331575.0,27.867159426,78.045555655,U,UTTAR PRADESH,Aligarh,NFHS4,Shahpur Kutub,09,143,00755,122384,44112.0,Shahpur Kutub,8,False,True,False
333875.0,27.918931061,78.077776624,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
331433.0,27.863090145,78.057144438,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,6,False,True,False
335508.0,27.888256883,78.039532749,U,UTTAR PRADESH,Aligarh,NFHS4,Wajidpur Nada,09,143,00755,122376,44120.0,Wajidpur Nada,9,False,True,False
335569.0,27.86501975,78.065838846,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,3,False,True,False
334286.0,27.908730206,78.08216749,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
335682.0,27.901019956,78.09816876,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
331127.0,28.031523662,77.650375688,U,UTTAR PRADESH,Aligarh,NFHS4,Khandeha,09,143,00752,121740,44157.0,Khandeha,7,False,True,False
335297.0,27.842786954,78.467563399,U,UTTAR PRADESH,Aligarh,NFHS4,Hasanpur,09,143,00754,122332,43717.0,Hasanpur,9,False,True,False
331021.0,27.911870102,78.071517886,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,2,False,True,False
334510.0,27.852380089,78.265596899,U,UTTAR PRADESH,Aligarh,NFHS4,Jalali,09,143,00755,800769,,,3,False,True,False
332238.0,28.03041444,78.287356681,U,UTTAR PRADESH,Aligarh,NFHS4,Atrauli,09,143,00754,800765,,,2,False,True,False
330561.0,27.919680141,78.102917976,U,UTTAR PRADESH,Aligarh,NFHS4,Chikaura,09,143,00755,122460,44054.0,Chikaura,2,False,True,False
330230.0,27.910864278,78.079478762,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
335324.0,27.89215548,78.076917692,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
333426.0,27.877223899,78.095023047,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
332821.0,27.953144038,77.83207693,U,UTTAR PRADESH,Aligarh,NFHS4,Manpur Khurd,09,143,00752,121841,44000.0,Manpur Khurd,9,False,True,False
330902.0,27.929125735,78.396435915,U,UTTAR PRADESH,Aligarh,NFHS4,Chharra Rafatpur,09,143,00754,122278,43709.0,Chharra Rafatpur,11,False,True,False
333809.0,27.901056762,78.081033909,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
332955.0,27.868958801,78.080494854,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
334484.0,27.878751866,78.069883873,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
334515.0,27.879055607,78.100005267,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
330878.0,27.894297702,78.063508804,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,2,False,True,False
335912.0,27.91828904,78.056135121,U,UTTAR PRADESH,Aligarh,NFHS4,Baraula Jafrabad,09,143,00755,122358,,,4,False,True,False
331562.0,27.916914212,78.064341651,U,UTTAR PRADESH,Aligarh,NFHS4,Baraula Jafrabad,09,143,00755,122358,,,3,False,True,False
333400.0,27.876723401,78.056247715,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,6,False,True,False
331984.0,27.884725332,78.065547665,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,3,False,True,False
336038.0,27.877948863,78.064674025,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,2,False,True,False
332919.0,27.866316439,78.066963973,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,3,False,True,False
336255.0,27.886608964,78.080314139,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
330786.0,27.861478269,78.240092245,U,UTTAR PRADESH,Aligarh,NFHS4,Jalali,09,143,00755,800769,,,4,False,True,False
331788.0,27.86871578,78.072334395,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,1,True,False,False
336211.0,27.879831479,78.080144977,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
330047.0,27.99823689,78.130783695,U,UTTAR PRADESH,Aligarh,NFHS4,Rampur,09,143,00755,122714,,,5,False,True,False
334264.0,27.863539141,78.112597616,U,UTTAR PRADESH,Aligarh,NFHS4,Sidhauli,09,143,00755,122576,,,4,False,True,False
330227.0,27.927828725,78.109845205,U,UTTAR PRADESH,Aligarh,NFHS4,Chikaura,09,143,00755,122460,44054.0,Chikaura,3,False,True,False
335258.0,27.887077305,78.046730442,U,UTTAR PRADESH,Aligarh,NFHS4,Ashrafpur Jalal,09,143,00755,122711,,,7,False,True,False
330356.0,27.888993363,78.07791433,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
330040.0,27.870539793,78.075889037,U,UTTAR PRADESH,Aligarh,NFHS4,Aligarh,09,143,00755,800768,,,0,False,False,True
332523.0,27.898662991,78.044366767,U,UTTAR PRADESH,Aligarh,NFHS4,Alapur Garhia,09,143,00755,122375,,,8,False,True,False
335411.0,27.785722261,78.440434247,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Dandesri,09,144,00758,123053,76246.0,Dandesri,26,False,True,False
335983.0,27.466148173,78.092553841,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Parsaura,09,144,00760,123540,76214.0,Parsaura,34,False,True,False
330606.0,27.489701697,77.986184941,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Luheta Khurd Kalan,09,144,00759,123415,76024.0,Luheta Khurd Kalan,39,False,True,False
335901.0,27.489608445,78.120362619,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Arti,09,144,00760,123529,76186.0,Arti,35,False,True,False
330534.0,27.651926686,78.197103554,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Salempur,09,144,00757,123017,76166.0,Salempur,31,False,True,False
331390.0,27.498625632,78.180503478,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Bidhipur,09,144,00759,123286,75973.0,Sherpur,26,False,True,False
331358.0,27.466667426,78.189212267,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Dohai,09,144,00760,123537,76194.0,Dohai,22,False,True,False
330852.0,27.584076244,77.93660072,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Pharsauti,09,144,00759,123356,76043.0,Pharsauti,24,False,True,False
335598.0,27.48457745,78.197221515,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Nagwai,09,201,01009,215125,59859.0,Nagwai,16,False,True,False
333664.0,27.40808452,77.998190947,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Kursanda,09,144,00760,123488,76086.0,Kursanda,23,False,True,False
335855.0,27.678028916,78.255714912,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Sichawali Sani,09,144,00758,123087,265973.0,Sichawali Sani,21,False,True,False
336250.0,27.612267362,78.423290389,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Jansoi,09,144,00758,123120,75873.0,Jansoi,18,False,True,False
333165.0,27.598166524,78.393226966,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Bari,09,144,00758,123128,75850.0,Badi,19,False,True,False
336268.0,27.497308563,78.197653683,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Bawali,09,144,00760,123555,265940.0,Bawali,20,False,True,False
334206.0,27.329843587,77.968967585,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Nanau,09,144,00760,123484,76093.0,Nanau,21,False,True,False
331794.0,27.66756661,78.215271103,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Bahta,09,144,00757,123016,76115.0,Bahta,23,False,True,False
332017.0,27.73914306,78.131899948,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Sikur Akbarpur,09,144,00757,122924,76174.0,Sikur Akbarpur,29,False,True,False
330896.0,27.351272793,78.042581535,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Jarau,09,144,00760,123510,76077.0,Jarau,13,False,True,False
330869.0,27.525255075,78.133315489,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Pura Khurd,09,144,00759,123261,75967.0,Pura Khurda,39,False,True,False
333681.0,27.591062093,78.414553016,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Mahamai Ismailpur,09,144,00758,123122,75886.0,Malamai Ismayelpur,15,False,True,False
331156.0,27.739512719,78.354244009,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Mirpur,09,144,00758,123023,265982.0,Mirpur,20,False,True,False
335927.0,27.587708582,78.421935628,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Mangrauli,09,201,01008,214759,60037.0,Mangrauli,14,False,True,False
330200.0,27.483961879,77.937561238,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Sainpur,09,144,00759,123409,76047.0,Sainpur,25,False,True,False
333766.0,27.512711595,77.917199396,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Painthgaon,09,144,00759,123400,76040.0,Painthgaon,24,False,True,False
332910.0,27.393628575,77.917974592,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Bisawar,09,144,00760,123465,76065.0,Bisawar,14,False,True,False
332956.0,27.383811829,78.056703837,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Wedai,09,144,00760,123503,76106.0,Wedai,15,False,True,False
335736.0,27.638109396,78.074396724,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Amarpur Ghana,09,144,00757,122993,76111.0,Amarpur Ghana,32,False,True,False
330956.0,27.736791261,78.391569335,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Tikari Khurd,09,144,00758,123073,76274.0,Tikari Khurd,22,False,True,False
334609.0,27.752494734,78.143136791,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Sikur Akbarpur,09,144,00757,122924,76174.0,Sikur Akbarpur,22,False,True,False
331748.0,27.495820279,78.204465668,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Misauli,09,201,01009,215124,59851.0,Misauli,17,False,True,False
332553.0,27.408499761,78.087275142,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Karaiya,09,144,00760,123499,76082.0,Kariya,23,False,True,False
330422.0,27.398035508,78.142654663,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Chaubara,09,144,00760,123574,76191.0,Chaubara,16,False,True,False
333246.0,27.648253772,78.324615034,R,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Nagaria Patti Devari,09,144,00758,123135,75893.0,Nagla Patti Devri,22,False,True,False
330500.0,27.586854822,78.230874157,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Band Abdulhaipur,09,144,00758,123172,75852.0,Ban Abdulhaipur,8,False,True,False
335564.0,27.590077944,78.390014908,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Jamalpur Gaduri,09,201,01009,215216,59682.0,Jamalpur Gaduri,4,False,True,False
332599.0,27.58426704,78.390806922,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Jamalpur Gaduri,09,201,01009,215216,59682.0,Jamalpur Gaduri,4,False,True,False
333249.0,27.587998699,78.226389888,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Band Abdulhaipur,09,144,00758,123172,75852.0,Ban Abdulhaipur,8,False,True,False
335679.0,27.702278277,78.082450664,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Seer Sasni,09,144,00757,122950,76169.0,Sasni Dehat,9,False,True,False
334665.0,27.439843916,78.027008515,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Sadabad,09,144,00760,800782,,,9,False,True,False
333167.0,27.448422262,78.045716772,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Salem Pur,09,144,00760,123522,76221.0,Salempur,7,False,True,False
332948.0,27.662071748,78.372642528,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Purdilnagar,09,144,00758,800777,,,7,False,True,False
334284.0,27.432557122,78.198148293,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Uchagaon,09,201,01009,215174,59875.0,Unchagaon,8,False,True,False
335835.0,27.586684521,78.378844078,U,UTTAR PRADESH,Mahamaya Nagar,NFHS4,Maidamai,09,144,00758,123129,265977.0,Maidamai,6,False,True,False
331985.0,27.433028992,77.824085259,R,UTTAR PRADESH,Mathura,NFHS4,Awerni,09,145,00763,124160,,,0,False,False,True
336084.0,27.486266248,77.721021394,R,UTTAR PRADESH,Mathura,NFHS4,Raipur Mai Banger,09,145,00763,124079,,,0,False,False,True
331630.0,27.419913818,77.921272167,R,UTTAR PRADESH,Mathura,NFHS4,Radoi,09,145,00763,124156,,,0,False,False,True
332222.0,27.565636013,77.827663009,R,UTTAR PRADESH,Mathura,NFHS4,Pirsuwa,09,145,00763,124023,,,0,False,False,True
335610.0,27.323586784,77.765440351,R,UTTAR PRADESH,Mathura,NFHS4,Farah,09,145,00764,800794,,,0,False,False,True
335099.0,27.424125545,77.554308843,R,UTTAR PRADESH,Mathura,NFHS4,Bhadar,09,145,00764,124255,,,0,False,False,True
333948.0,27.560412483,77.795587541,R,UTTAR PRADESH,Mathura,NFHS4,Raya,09,145,00763,800790,,,0,False,False,True
333166.0,27.559638925,77.875508057,R,UTTAR PRADESH,Mathura,NFHS4,Thokgyan,09,145,00763,124037,,,0,False,False,True
334504.0,27.736985476,77.339597429,R,UTTAR PRADESH,Mathura,NFHS4,Sanchauli,09,145,00761,123604,,,0,False,False,True
332906.0,27.874201018,77.738703706,R,UTTAR PRADESH,Mathura,NFHS4,Shall,09,145,00762,123853,,,0,False,False,True
330069.0,27.34625184,77.629442843,R,UTTAR PRADESH,Mathura,NFHS4,Mal,09,145,00764,124375,,,0,False,False,True
331596.0,27.898754284,77.578930388,R,UTTAR PRADESH,Mathura,NFHS4,Nanakpur Banger,09,145,00762,123790,,,0,False,False,True
330092.0,27.370370422,77.520221974,R,UTTAR PRADESH,Mathura,NFHS4,Phondar,09,145,00764,124261,,,0,False,False,True
331450.0,27.611566899,77.790986923,R,UTTAR PRADESH,Mathura,NFHS4,Sir Badam Singh,09,145,00762,123978,,,0,False,False,True
331319.0,27.533100805,77.436597279,R,UTTAR PRADESH,Mathura,NFHS4,Bhagosa,09,145,00764,124232,,,0,False,False,True
336069.0,27.4056233,77.818909239,R,UTTAR PRADESH,Mathura,NFHS4,Narhauli Junnardar,09,145,00763,124138,,,0,False,False,True
330504.0,27.462003946,77.896225899,R,UTTAR PRADESH,Mathura,NFHS4,Jugsana,09,145,00763,124151,,,0,False,False,True
330242.0,27.61664387,77.59214141,R,UTTAR PRADESH,Mathura,NFHS4,Chaumuhan,09,145,00761,800788,,,0,False,False,True
331818.0,27.471452978,77.909930278,R,UTTAR PRADESH,Mathura,NFHS4,Baltikari,09,145,00763,124107,,,0,False,False,True
336152.0,27.56026983,77.381072913,R,UTTAR PRADESH,Mathura,NFHS4,Mahroli,09,145,00764,124217,,,0,False,False,True
330957.0,27.809835349,77.613528893,R,UTTAR PRADESH,Mathura,NFHS4,Daulatpur Khader,09,145,00762,123888,,,0,False,False,True
333106.0,27.489171987,77.4456672,R,UTTAR PRADESH,Mathura,NFHS4,Goverdhan Gorwan,09,145,00764,124236,,,0,False,False,True
333643.0,27.82521267,77.488681682,R,UTTAR PRADESH,Mathura,NFHS4,Barchawali,09,145,00761,123595,,,0,False,False,True
331620.0,27.491018969,77.849619501,R,UTTAR PRADESH,Mathura,NFHS4,Nagla Arjun,09,145,00763,124088,,,0,False,False,True
331184.0,27.584497921,77.80366031,R,UTTAR PRADESH,Mathura,NFHS4,Gaiyara,09,145,00763,124022,,,0,False,False,True
331060.0,27.447859431,77.692121803,R,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800800,,,0,False,False,True
330609.0,27.465429603,77.897026389,R,UTTAR PRADESH,Mathura,NFHS4,Byohai,09,145,00763,124104,,,0,False,False,True
333552.0,27.558662678,77.590008774,R,UTTAR PRADESH,Mathura,NFHS4,Maghera,09,145,00764,124279,,,0,False,False,True
332432.0,27.637163608,77.657281223,R,UTTAR PRADESH,Mathura,NFHS4,Sakraya Bangar,09,145,00764,124286,,,0,False,False,True
336245.0,27.751898873,77.773530978,R,UTTAR PRADESH,Mathura,NFHS4,Khawal,09,145,00762,123938,,,0,False,False,True
330372.0,27.792414607,77.438839593,U,UTTAR PRADESH,Mathura,NFHS4,Kosi Kalan,09,145,00761,800784,,,0,False,False,True
335023.0,27.704396286,77.375968467,U,UTTAR PRADESH,Mathura,NFHS4,Nandgaon,09,145,00761,800785,,,0,False,False,True
331205.0,27.509207402,77.686847801,U,UTTAR PRADESH,Mathura,NFHS4,Abdul Nabipur Banger,09,145,00763,124077,,,0,False,False,True
331158.0,27.51086045,77.669115404,U,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800799,,,0,False,False,True
335273.0,27.573363825,77.674733787,U,UTTAR PRADESH,Mathura,NFHS4,Sunrakh Bangar,09,145,00764,124292,,,0,False,False,True
335767.0,27.570465805,77.697060708,U,UTTAR PRADESH,Mathura,NFHS4,Vrindavan,09,145,00764,800795,,,0,False,False,True
333885.0,27.428957211,77.70402355,U,UTTAR PRADESH,Mathura,NFHS4,Ranchi Bangar,09,145,00764,124459,,,0,False,False,True
334724.0,27.491508865,77.697608207,U,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800799,,,0,False,False,True
334502.0,27.496025648,77.652579719,U,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800799,,,0,False,False,True
333945.0,27.501134573,77.680811118,U,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800799,,,0,False,False,True
333631.0,27.503188222,77.681579694,U,UTTAR PRADESH,Mathura,NFHS4,Mathura,09,145,00764,800799,,,0,False,False,True
330792.0,27.51325974,77.704611779,U,UTTAR PRADESH,Mathura,NFHS4,Taiyabpur,09,145,00763,124071,,,0,False,False,True
334534.0,27.441203597,77.734742448,U,UTTAR PRADESH,Mathura,NFHS4,Sarai Alikhan,09,145,00763,124122,,,0,False,False,True
335408.0,27.059554739,78.296498204,R,UTTAR PRADESH,Agra,NFHS4,Bamrauli,09,146,00769,125118,42970.0,Bamrauli,24,False,True,False
330526.0,26.971231347,78.38273136,R,UTTAR PRADESH,Agra,NFHS4,Sankuri Kalan,09,146,00769,125188,43022.0,Sankuri Kalan,22,False,True,False
334328.0,27.070734394,77.656608282,R,UTTAR PRADESH,Agra,NFHS4,Jahanpur,09,146,00767,124730,43049.0,Jahanpur,18,False,True,False
330212.0,26.953254159,77.958855251,R,UTTAR PRADESH,Agra,NFHS4,Saiyan,09,146,00768,124985,43284.0,Saiyan,26,False,True,False
332456.0,27.23459518,77.823828523,R,UTTAR PRADESH,Agra,NFHS4,Arsena,09,146,00767,124801,42731.0,Arsena,17,False,True,False
333423.0,26.852403872,77.626676525,R,UTTAR PRADESH,Agra,NFHS4,Bhawanpura,09,146,00768,124912,265463.0,Bhawanpura,11,False,True,False
332651.0,26.837109516,78.651983805,R,UTTAR PRADESH,Agra,NFHS4,Nahtoli,09,146,00770,125328,43134.0,Nahtoli,29,False,True,False
331317.0,26.823684671,78.706629495,R,UTTAR PRADESH,Agra,NFHS4,Vankati,09,146,00770,125375,43140.0,Pyarampura,27,False,True,False
330847.0,27.209240148,77.859771175,R,UTTAR PRADESH,Agra,NFHS4,Kharbai,09,146,00767,124811,42751.0,Kharbai,24,False,True,False
334027.0,26.834562236,78.494728697,R,UTTAR PRADESH,Agra,NFHS4,Kunwar Kheda,09,146,00770,125310,42830.0,Kunwar Kheda,24,False,True,False
332585.0,27.304356274,78.257417274,R,UTTAR PRADESH,Agra,NFHS4,Tamanchgarh,09,146,00765,124535,42966.0,Tamachgarh,10,False,True,False
330054.0,27.368699996,78.2472128,R,UTTAR PRADESH,Agra,NFHS4,Nagla Sarup,09,146,00765,124517,42955.0,Nagla Sarup,14,False,True,False
332885.0,27.03749107,77.578583859,R,UTTAR PRADESH,Agra,NFHS4,Odel Gaddi,08,105,00514,075261,35534.0,Odel Gaddi,6,False,True,False
334895.0,27.320922446,78.207290632,R,UTTAR PRADESH,Agra,NFHS4,Kheri Aru,09,146,00765,124531,42945.0,Kheri Aru,19,False,True,False
336248.0,26.967879116,78.106556166,R,UTTAR PRADESH,Agra,NFHS4,Thana Shankar Dwari,09,146,00769,125083,43338.0,Thana Shankar Dwari,25,False,True,False
336196.0,27.034398085,78.336725609,R,UTTAR PRADESH,Agra,NFHS4,Nagla Lohiya,09,146,00769,125156,241777.0,Ujhaoli,23,False,True,False
333436.0,26.932570139,78.337839458,R,UTTAR PRADESH,Agra,NFHS4,Serab,09,146,00770,125203,43247.0,Serab,17,False,True,False
330977.0,26.96143331,77.993497221,R,UTTAR PRADESH,Agra,NFHS4,Nadim,09,146,00768,124987,43275.0,Nadim,27,False,True,False
331306.0,26.965564917,77.825186224,R,UTTAR PRADESH,Agra,NFHS4,Bhilawali,09,146,00768,124951,274051.0,Bhilawali,22,False,True,False
334211.0,27.325396237,78.078487226,R,UTTAR PRADESH,Agra,NFHS4,Semra,09,146,00765,124482,43180.0,Semra,20,False,True,False
333459.0,27.279360461,77.850880006,R,UTTAR PRADESH,Agra,NFHS4,Jugsana,09,146,00767,124799,42775.0,Singma,6,False,True,False
331737.0,27.203713017,77.878827509,R,UTTAR PRADESH,Agra,NFHS4,Atus,09,146,00767,124813,42732.0,Atus,29,False,True,False
336173.0,27.008005871,77.838179636,R,UTTAR PRADESH,Agra,NFHS4,Kagarol,09,146,00768,124943,43206.0,Kagarol,21,False,True,False
332927.0,27.244738437,77.833377173,R,UTTAR PRADESH,Agra,NFHS4,Chauma Farah,09,146,00767,124800,42775.0,Singma,15,False,True,False
330104.0,27.209363179,77.881501654,R,UTTAR PRADESH,Agra,NFHS4,Panwari,09,146,00767,124805,42766.0,Panwari,28,False,True,False
335416.0,27.318560454,78.256891164,R,UTTAR PRADESH,Agra,NFHS4,Tamanchgarh,09,146,00765,124535,42966.0,Tamachgarh,11,False,True,False
335730.0,27.115401158,78.334259554,R,UTTAR PRADESH,Agra,NFHS4,Himayunpur Edoin,09,146,00769,125116,42985.0,Himayunpur Edoin,7,False,True,False
330010.0,26.824205033,78.247152299,R,UTTAR PRADESH,Agra,NFHS4,Reha,09,146,00770,125191,43244.0,Reha,2,False,True,False
334707.0,26.971729082,77.780017065,R,UTTAR PRADESH,Agra,NFHS4,Sarenda,09,146,00768,124934,43217.0,Sarenda,15,False,True,False
333316.0,27.316031504,78.192208262,R,UTTAR PRADESH,Agra,NFHS4,Nagla Gol,09,146,00765,124544,267964.0,Nagla Gola,21,False,True,False
332675.0,27.215388849,78.199966978,R,UTTAR PRADESH,Agra,NFHS4,Surehra  (Must.),09,146,00765,124570,42965.0,Surehra (Must.),15,False,True,False
333395.0,26.884869082,77.649120725,R,UTTAR PRADESH,Agra,NFHS4,Meoli,09,146,00768,124909,43095.0,Meoli,13,False,True,False
334986.0,26.940931619,77.993597464,R,UTTAR PRADESH,Agra,NFHS4,Garsan,09,146,00768,124994,43260.0,Garsan,23,False,True,False
334636.0,27.174803706,77.801887119,R,UTTAR PRADESH,Agra,NFHS4,Raibha,09,146,00767,124816,42768.0,Raibha,22,False,True,False
330936.0,27.322381039,78.26187622,R,UTTAR PRADESH,Agra,NFHS4,Tamanchgarh,09,146,00765,124535,42966.0,Tamachgarh,12,False,True,False
335271.0,26.992712132,78.25135946,R,UTTAR PRADESH,Agra,NFHS4,Musepura,09,146,00769,125143,43001.0,Musepura,33,False,True,False
335702.0,27.357567851,78.209313261,R,UTTAR PRADESH,Agra,NFHS4,Barhan,09,146,00765,124537,42935.0,Barhan,23,False,True,False
330068.0,27.323833942,78.139966318,R,UTTAR PRADESH,Agra,NFHS4,Anwal Khera,09,146,00765,124490,43150.0,Anwal Khera,27,False,True,False
332636.0,27.25296398,77.791244466,R,UTTAR PRADESH,Agra,NFHS4,Kitham,09,146,00767,124797,42754.0,Kitham,12,False,True,False
333897.0,27.246870767,78.213487964,R,UTTAR PRADESH,Agra,NFHS4,Swain,09,146,00765,124568,42962.0,Sawai,9,False,True,False
335986.0,27.194513624,77.857901065,R,UTTAR PRADESH,Agra,NFHS4,Nagar,09,146,00767,124812,42764.0,Nagar,27,False,True,False
332802.0,27.2836529,77.84149751,R,UTTAR PRADESH,Agra,NFHS4,Jugsana,09,146,00767,124799,42775.0,Singma,5,False,True,False
333644.0,27.33523148,78.261226351,R,UTTAR PRADESH,Agra,NFHS4,Sihorgarh,09,146,00765,124527,42941.0,Chuharpur,13,False,True,False
330630.0,27.156933547,78.198824023,U,UTTAR PRADESH,Agra,NFHS4,Barauli Gujar,09,146,00766,124682,42858.0,Barauli Gujar,3,False,True,False
331657.0,27.207849035,77.919540856,U,UTTAR PRADESH,Agra,NFHS4,Lakhanpur,09,146,00766,124573,42918.0,Lakhanpur,7,False,True,False
330502.0,27.137465533,77.789202144,U,UTTAR PRADESH,Agra,NFHS4,Kiraoali,09,146,00767,800807,,,5,False,True,False
333936.0,27.255512304,78.205333931,U,UTTAR PRADESH,Agra,NFHS4,Swain,09,146,00765,124568,42962.0,Sawai,3,False,True,False
331246.0,27.158790006,77.929164096,U,UTTAR PRADESH,Agra,NFHS4,Patholi,09,146,00766,124691,42923.0,Patholi,9,False,True,False
332727.0,27.169203565,77.994224356,U,UTTAR PRADESH,Agra,NFHS4,Agra,09,146,00766,800804,,,0,False,False,True
332072.0,27.229398545,77.986407619,U,UTTAR PRADESH,Agra,NFHS4,Agra,09,146,00766,800804,,,2,False,True,False
332157.0,27.216736398,78.191100795,U,UTTAR PRADESH,Agra,NFHS4,Surehra  (Must.),09,146,00765,124570,42965.0,Surehra (Must.),5,False,True,False
332106.0,27.205786996,78.201822334,U,UTTAR PRADESH,Agra,NFHS4,Rudau Mustaqil,09,147,00771,125455,63224.0,Rudau Mustaqil,1,True,False,False
332316.0,27.191874479,77.751072238,U,UTTAR PRADESH,Agra,NFHS4,Achhnera,09,146,00767,800806,,,4,False,True,False
334532.0,26.858699166,77.614166392,U,UTTAR PRADESH,Agra,NFHS4,Jagner-Dehat,09,146,00768,124894,241694.0,Jalalpur,3,False,True,False
335681.0,27.18387771,78.01886895,U,UTTAR PRADESH,Agra,NFHS4,Agra,09,146,00766,800804,,,0,False,False,True
334137.0,27.186597971,78.010963862,U,UTTAR PRADESH,Agra,NFHS4,Agra,09,146,00766,800804,,,0,False,False,True
331452.0,27.184200499,78.013829186,U,UTTAR PRADESH,Agra,NFHS4,Agra,09,146,00766,800804,,,0,False,False,True
