DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA
15509.0,27.293753,79.932435,R,UTTAR PRADESH,Hardoi
15510.0,27.579636,79.882148,R,UTTAR PRADESH,Hardoi
15511.0,26.95007,80.34999,R,UTTAR PRADESH,Hardoi
15512.0,27.011631,80.15811,R,UTTAR PRADESH,Hardoi
15513.0,27.327372,79.872942,R,UTTAR PRADESH,Hardoi
15514.0,27.066671,80.546724,R,UTTAR PRADESH,Hardoi
15515.0,27.080356,80.298456,R,UTTAR PRADESH,Hardoi
15516.0,27.623692,80.198986,U,UTTAR PRADESH,Hardoi
15517.0,27.16595,80.581845,R,UTTAR PRADESH,Hardoi
15518.0,27.158066,80.118098,R,UTTAR PRADESH,Hardoi
15519.0,27.672806,79.919888,R,UTTAR PRADESH,Hardoi
15520.0,27.722683,80.250265,R,UTTAR PRADESH,Hardoi
15521.0,27.619564,79.926784,U,UTTAR PRADESH,Hardoi
15522.0,27.203185,79.80151,R,UTTAR PRADESH,Hardoi
15523.0,27.260955,79.757622,R,UTTAR PRADESH,Hardoi
15524.0,27.346243,79.797176,R,UTTAR PRADESH,Hardoi
15525.0,27.164569,80.42441,R,UTTAR PRADESH,Hardoi
15526.0,27.071463,80.485163,U,UTTAR PRADESH,Hardoi
15527.0,27.244622,80.202677,R,UTTAR PRADESH,Hardoi
15528.0,27.175311,80.107991,R,UTTAR PRADESH,Hardoi
15529.0,27.649693,80.167486,R,UTTAR PRADESH,Hardoi
15530.0,27.131275,80.661919,R,UTTAR PRADESH,Hardoi
15531.0,27.557985,80.206021,R,UTTAR PRADESH,Hardoi
15532.0,27.207182,79.97291,R,UTTAR PRADESH,Hardoi
15533.0,27.569427,79.809564,R,UTTAR PRADESH,Hardoi
15534.0,27.27718,80.015451,R,UTTAR PRADESH,Hardoi
15535.0,27.347515,80.103796,R,UTTAR PRADESH,Hardoi
15536.0,27.279593,79.949307,U,UTTAR PRADESH,Hardoi
15537.0,26.994605,80.335495,R,UTTAR PRADESH,Hardoi
15538.0,27.281905,80.427997,R,UTTAR PRADESH,Hardoi
15539.0,27.398659,80.304211,R,UTTAR PRADESH,Hardoi
15540.0,27.381749,80.02524,R,UTTAR PRADESH,Hardoi
15541.0,27.269189,79.823477,R,UTTAR PRADESH,Hardoi
15542.0,27.101331,80.479565,R,UTTAR PRADESH,Hardoi
15543.0,27.402925,79.906764,R,UTTAR PRADESH,Hardoi
15544.0,26.995679,80.316919,R,UTTAR PRADESH,Hardoi
15545.0,27.301453,80.0268,R,UTTAR PRADESH,Hardoi
15601.0,26.536836,80.49658,U,UTTAR PRADESH,Unnao
15602.0,26.736017,80.601234,R,UTTAR PRADESH,Unnao
15603.0,26.692475,80.546174,R,UTTAR PRADESH,Unnao
15604.0,26.476768,80.38403,U,UTTAR PRADESH,Unnao
15605.0,26.322021,80.823716,R,UTTAR PRADESH,Unnao
15606.0,26.622272,80.828501,R,UTTAR PRADESH,Unnao
15607.0,26.791078,80.33023,R,UTTAR PRADESH,Unnao
15608.0,27.021403,80.273039,R,UTTAR PRADESH,Unnao
15609.0,26.884854,80.559008,R,UTTAR PRADESH,Unnao
15610.0,26.334064,80.76369,R,UTTAR PRADESH,Unnao
15611.0,26.934181,80.544627,R,UTTAR PRADESH,Unnao
15612.0,26.741416,80.431682,R,UTTAR PRADESH,Unnao
15613.0,26.611819,80.589982,R,UTTAR PRADESH,Unnao
15614.0,26.715238,80.276204,R,UTTAR PRADESH,Unnao
15615.0,26.546391,80.769887,R,UTTAR PRADESH,Unnao
15616.0,26.491877,80.401238,U,UTTAR PRADESH,Unnao
15617.0,26.682455,80.384979,R,UTTAR PRADESH,Unnao
15618.0,26.810052,80.587897,R,UTTAR PRADESH,Unnao
15619.0,26.493849,80.926677,R,UTTAR PRADESH,Unnao
15620.0,26.471772,80.648784,R,UTTAR PRADESH,Unnao
15621.0,26.525912,80.505685,U,UTTAR PRADESH,Unnao
15622.0,26.97744,80.136645,R,UTTAR PRADESH,Unnao
15623.0,26.650375,80.697343,R,UTTAR PRADESH,Unnao
15624.0,26.275865,80.733098,R,UTTAR PRADESH,Unnao
15625.0,26.781749,80.580428,R,UTTAR PRADESH,Unnao
15626.0,26.533849,80.466191,U,UTTAR PRADESH,Unnao
15627.0,26.892372,80.465602,R,UTTAR PRADESH,Unnao
15628.0,26.475849,80.385961,U,UTTAR PRADESH,Unnao
15629.0,26.666113,80.565362,R,UTTAR PRADESH,Unnao
15630.0,26.37562,81.010244,R,UTTAR PRADESH,Unnao
15631.0,26.989424,80.271188,R,UTTAR PRADESH,Unnao
15632.0,26.861347,80.158654,R,UTTAR PRADESH,Unnao
15633.0,26.60263,80.73686,R,UTTAR PRADESH,Unnao
15634.0,26.806454,80.539467,R,UTTAR PRADESH,Unnao
15635.0,26.696882,80.406107,R,UTTAR PRADESH,Unnao
15636.0,26.510513,80.499356,U,UTTAR PRADESH,Unnao
15637.0,26.963059,80.465038,R,UTTAR PRADESH,Unnao
15638.0,26.509192,80.486461,U,UTTAR PRADESH,Unnao
15639.0,26.862033,80.141307,R,UTTAR PRADESH,Unnao
15640.0,26.501122,80.566366,R,UTTAR PRADESH,Unnao
15641.0,26.553554,80.410343,R,UTTAR PRADESH,Unnao
15642.0,26.69931,80.47348,R,UTTAR PRADESH,Unnao
15643.0,26.483272,80.869914,R,UTTAR PRADESH,Unnao
15644.0,26.394496,80.905965,R,UTTAR PRADESH,Unnao
15645.0,26.925566,80.515295,R,UTTAR PRADESH,Unnao
15701.0,26.835419,80.933197,U,UTTAR PRADESH,Lucknow
15702.0,26.764005,81.070298,R,UTTAR PRADESH,Lucknow
15703.0,26.867049,80.922882,U,UTTAR PRADESH,Lucknow
15704.0,26.840609,80.943965,U,UTTAR PRADESH,Lucknow
15705.0,26.68196,81.158056,R,UTTAR PRADESH,Lucknow
15706.0,27.041367,80.89515,R,UTTAR PRADESH,Lucknow
15707.0,26.687019,81.008191,R,UTTAR PRADESH,Lucknow
15708.0,26.717248,81.170348,R,UTTAR PRADESH,Lucknow
15709.0,26.910223,80.959528,U,UTTAR PRADESH,Lucknow
15710.0,26.946423,80.920263,R,UTTAR PRADESH,Lucknow
15711.0,26.887644,80.966972,U,UTTAR PRADESH,Lucknow
15712.0,26.866238,80.89133,U,UTTAR PRADESH,Lucknow
15713.0,26.887901,80.926264,U,UTTAR PRADESH,Lucknow
15714.0,27.020624,80.958444,R,UTTAR PRADESH,Lucknow
15715.0,26.895584,80.939373,U,UTTAR PRADESH,Lucknow
15716.0,26.867791,80.78864,U,UTTAR PRADESH,Lucknow
15717.0,26.865136,80.892063,U,UTTAR PRADESH,Lucknow
15718.0,26.899657,80.922756,U,UTTAR PRADESH,Lucknow
15719.0,26.838744,80.884918,U,UTTAR PRADESH,Lucknow
15720.0,26.899155,80.971088,U,UTTAR PRADESH,Lucknow
15721.0,26.860126,80.874162,U,UTTAR PRADESH,Lucknow
15722.0,26.999983,80.934372,R,UTTAR PRADESH,Lucknow
15723.0,26.858734,80.899483,U,UTTAR PRADESH,Lucknow
15724.0,26.872613,80.907883,U,UTTAR PRADESH,Lucknow
15725.0,26.846124,80.933224,U,UTTAR PRADESH,Lucknow
15726.0,26.830593,80.944774,U,UTTAR PRADESH,Lucknow
15727.0,26.98781,80.909818,U,UTTAR PRADESH,Lucknow
15728.0,26.87801,80.968237,U,UTTAR PRADESH,Lucknow
15729.0,26.689288,81.006099,R,UTTAR PRADESH,Lucknow
15730.0,26.837649,80.927679,U,UTTAR PRADESH,Lucknow
15731.0,27.016249,80.674023,R,UTTAR PRADESH,Lucknow
15732.0,27.074226,80.87688,R,UTTAR PRADESH,Lucknow
15733.0,26.526375,81.020653,R,UTTAR PRADESH,Lucknow
15734.0,27.065167,80.776931,R,UTTAR PRADESH,Lucknow
15735.0,26.865761,80.881269,U,UTTAR PRADESH,Lucknow
15736.0,26.864718,80.935025,U,UTTAR PRADESH,Lucknow
15737.0,26.782384,80.938298,U,UTTAR PRADESH,Lucknow
15738.0,26.868761,80.883955,U,UTTAR PRADESH,Lucknow
15739.0,26.712468,80.807238,R,UTTAR PRADESH,Lucknow
15740.0,26.991142,80.911157,U,UTTAR PRADESH,Lucknow
15741.0,26.902021,80.937854,U,UTTAR PRADESH,Lucknow
15742.0,26.834588,80.906018,U,UTTAR PRADESH,Lucknow
15743.0,26.925147,80.753529,R,UTTAR PRADESH,Lucknow
15744.0,26.872458,80.875449,U,UTTAR PRADESH,Lucknow
15745.0,26.892549,80.923105,U,UTTAR PRADESH,Lucknow
15901.0,27.366779,79.619852,U,UTTAR PRADESH,Farrukhabad
15902.0,27.39143,79.545904,R,UTTAR PRADESH,Farrukhabad
15903.0,27.401585,79.636541,R,UTTAR PRADESH,Farrukhabad
15904.0,27.391793,79.585199,U,UTTAR PRADESH,Farrukhabad
15905.0,27.445385,79.693945,R,UTTAR PRADESH,Farrukhabad
15906.0,27.239663,79.668707,R,UTTAR PRADESH,Farrukhabad
15907.0,27.314841,79.693557,R,UTTAR PRADESH,Farrukhabad
15908.0,27.193943,79.613521,R,UTTAR PRADESH,Farrukhabad
15909.0,27.47278,79.252984,R,UTTAR PRADESH,Farrukhabad
15910.0,27.284739,79.362446,R,UTTAR PRADESH,Farrukhabad
15911.0,27.24176,79.571643,R,UTTAR PRADESH,Farrukhabad
15912.0,27.353173,79.319443,R,UTTAR PRADESH,Farrukhabad
15913.0,27.316401,79.26847,R,UTTAR PRADESH,Farrukhabad
15914.0,27.552377,79.403104,R,UTTAR PRADESH,Farrukhabad
15915.0,27.397581,79.583381,R,UTTAR PRADESH,Farrukhabad
15916.0,27.54058,79.319736,U,UTTAR PRADESH,Farrukhabad
15917.0,27.477257,79.436107,R,UTTAR PRADESH,Farrukhabad
15918.0,27.409426,79.318076,R,UTTAR PRADESH,Farrukhabad
15919.0,27.26825,79.626498,R,UTTAR PRADESH,Farrukhabad
15920.0,27.357679,79.496354,R,UTTAR PRADESH,Farrukhabad
15921.0,27.564682,79.3468,U,UTTAR PRADESH,Farrukhabad
15922.0,27.484524,79.356306,R,UTTAR PRADESH,Farrukhabad
15923.0,27.380848,79.680186,R,UTTAR PRADESH,Farrukhabad
15924.0,27.258493,79.396873,R,UTTAR PRADESH,Farrukhabad
15925.0,27.457017,79.295562,R,UTTAR PRADESH,Farrukhabad
15926.0,27.399258,79.589785,U,UTTAR PRADESH,Farrukhabad
15927.0,27.309163,79.394727,U,UTTAR PRADESH,Farrukhabad
15928.0,27.542137,79.331905,U,UTTAR PRADESH,Farrukhabad
15929.0,27.524396,79.345864,R,UTTAR PRADESH,Farrukhabad
15930.0,27.566058,79.353749,R,UTTAR PRADESH,Farrukhabad
15931.0,27.284017,79.339608,R,UTTAR PRADESH,Farrukhabad
15932.0,27.605477,79.331199,R,UTTAR PRADESH,Farrukhabad
15933.0,27.535706,79.600497,R,UTTAR PRADESH,Farrukhabad
15934.0,27.49782,79.481481,R,UTTAR PRADESH,Farrukhabad
15935.0,27.313462,79.476134,R,UTTAR PRADESH,Farrukhabad
15936.0,27.388552,79.592798,U,UTTAR PRADESH,Farrukhabad
15937.0,27.553583,79.342402,U,UTTAR PRADESH,Farrukhabad
15938.0,27.541245,79.442887,U,UTTAR PRADESH,Farrukhabad
15939.0,27.66006,79.285174,R,UTTAR PRADESH,Farrukhabad
15940.0,27.34516,79.55176,R,UTTAR PRADESH,Farrukhabad
15941.0,27.240481,79.555564,R,UTTAR PRADESH,Farrukhabad
15942.0,27.548821,79.327611,R,UTTAR PRADESH,Farrukhabad
15943.0,27.209351,79.392689,R,UTTAR PRADESH,Farrukhabad
15944.0,27.542116,79.385579,R,UTTAR PRADESH,Farrukhabad
15945.0,27.231695,79.571482,R,UTTAR PRADESH,Farrukhabad
16001.0,27.133098,79.702413,U,UTTAR PRADESH,Kannauj
16002.0,27.083164,79.547395,R,UTTAR PRADESH,Kannauj
16003.0,26.977228,79.590838,R,UTTAR PRADESH,Kannauj
16004.0,27.155053,79.484676,U,UTTAR PRADESH,Kannauj
16005.0,26.993626,79.756042,R,UTTAR PRADESH,Kannauj
16006.0,27.094163,79.485616,R,UTTAR PRADESH,Kannauj
16007.0,27.031485,79.870008,R,UTTAR PRADESH,Kannauj
16008.0,26.973687,79.42977,R,UTTAR PRADESH,Kannauj
16009.0,26.893414,79.508769,R,UTTAR PRADESH,Kannauj
16010.0,26.980887,79.391241,R,UTTAR PRADESH,Kannauj
16011.0,27.005058,79.415365,R,UTTAR PRADESH,Kannauj
16012.0,27.106706,79.51361,R,UTTAR PRADESH,Kannauj
16013.0,26.934474,79.779246,R,UTTAR PRADESH,Kannauj
16014.0,27.120095,79.907054,R,UTTAR PRADESH,Kannauj
16015.0,26.912541,79.559304,R,UTTAR PRADESH,Kannauj
16016.0,27.016889,79.917728,U,UTTAR PRADESH,Kannauj
16017.0,27.077857,79.652649,R,UTTAR PRADESH,Kannauj
16018.0,26.842519,79.731559,R,UTTAR PRADESH,Kannauj
16019.0,26.89509,79.730709,R,UTTAR PRADESH,Kannauj
16020.0,26.963298,79.619825,R,UTTAR PRADESH,Kannauj
16021.0,27.139344,79.470431,U,UTTAR PRADESH,Kannauj
16022.0,26.830388,79.873859,R,UTTAR PRADESH,Kannauj
16023.0,27.107917,79.670887,R,UTTAR PRADESH,Kannauj
16024.0,27.042609,79.821039,R,UTTAR PRADESH,Kannauj
16025.0,26.984572,79.562368,R,UTTAR PRADESH,Kannauj
16026.0,27.133454,79.50443,U,UTTAR PRADESH,Kannauj
16027.0,26.866091,79.781949,R,UTTAR PRADESH,Kannauj
16028.0,27.13401,79.700698,U,UTTAR PRADESH,Kannauj
16029.0,26.98993,79.690866,R,UTTAR PRADESH,Kannauj
16030.0,27.025996,79.750866,R,UTTAR PRADESH,Kannauj
16031.0,27.124645,79.459727,R,UTTAR PRADESH,Kannauj
16032.0,26.983505,79.896489,R,UTTAR PRADESH,Kannauj
16033.0,27.126543,79.667046,R,UTTAR PRADESH,Kannauj
16034.0,26.949665,79.790372,R,UTTAR PRADESH,Kannauj
16035.0,26.953269,79.508399,R,UTTAR PRADESH,Kannauj
16036.0,27.136614,79.478993,U,UTTAR PRADESH,Kannauj
16037.0,27.082512,79.733341,R,UTTAR PRADESH,Kannauj
16038.0,27.097135,79.726393,U,UTTAR PRADESH,Kannauj
16039.0,27.098124,79.904422,R,UTTAR PRADESH,Kannauj
16040.0,26.795828,79.831412,R,UTTAR PRADESH,Kannauj
16041.0,26.931895,79.643846,R,UTTAR PRADESH,Kannauj
16042.0,26.90801,79.617447,R,UTTAR PRADESH,Kannauj
16043.0,27.161143,79.447764,R,UTTAR PRADESH,Kannauj
16044.0,27.111405,79.439638,R,UTTAR PRADESH,Kannauj
16045.0,27.038633,79.912739,R,UTTAR PRADESH,Kannauj
16101.0,26.873865,78.913338,U,UTTAR PRADESH,Etawah
16102.0,26.665414,79.135834,R,UTTAR PRADESH,Etawah
16103.0,26.802513,79.122049,R,UTTAR PRADESH,Etawah
16104.0,26.782163,79.007628,U,UTTAR PRADESH,Etawah
16105.0,26.815159,79.019926,R,UTTAR PRADESH,Etawah
16106.0,26.799052,79.064134,R,UTTAR PRADESH,Etawah
16107.0,26.515244,79.30079,R,UTTAR PRADESH,Etawah
16108.0,26.655776,79.132668,R,UTTAR PRADESH,Etawah
16109.0,26.715969,78.882316,R,UTTAR PRADESH,Etawah
16110.0,26.662953,79.104272,R,UTTAR PRADESH,Etawah
16111.0,26.878805,79.142665,R,UTTAR PRADESH,Etawah
16112.0,26.67684,79.159769,R,UTTAR PRADESH,Etawah
16113.0,26.732864,79.256858,R,UTTAR PRADESH,Etawah
16114.0,26.580144,79.153675,R,UTTAR PRADESH,Etawah
16115.0,26.909963,78.812881,R,UTTAR PRADESH,Etawah
16116.0,26.782911,79.017987,U,UTTAR PRADESH,Etawah
16117.0,26.874654,79.304823,R,UTTAR PRADESH,Etawah
16118.0,26.741103,79.257666,R,UTTAR PRADESH,Etawah
16119.0,26.75275,79.020905,R,UTTAR PRADESH,Etawah
16120.0,26.738475,78.967651,R,UTTAR PRADESH,Etawah
16121.0,26.778042,79.105017,U,UTTAR PRADESH,Etawah
16122.0,26.922158,78.838192,R,UTTAR PRADESH,Etawah
16123.0,26.877189,79.016744,R,UTTAR PRADESH,Etawah
16124.0,26.768915,79.236557,R,UTTAR PRADESH,Etawah
16125.0,26.717535,79.255211,R,UTTAR PRADESH,Etawah
16126.0,26.757225,79.016608,U,UTTAR PRADESH,Etawah
16127.0,26.74896,79.025017,U,UTTAR PRADESH,Etawah
16128.0,26.770255,79.020196,U,UTTAR PRADESH,Etawah
16129.0,26.883712,79.059199,R,UTTAR PRADESH,Etawah
16130.0,26.79656,79.015293,R,UTTAR PRADESH,Etawah
16131.0,26.457139,79.05688,R,UTTAR PRADESH,Etawah
16132.0,26.533832,79.067444,R,UTTAR PRADESH,Etawah
16133.0,26.642201,79.265211,R,UTTAR PRADESH,Etawah
16134.0,26.78131,78.927547,R,UTTAR PRADESH,Etawah
16135.0,26.761409,79.106318,R,UTTAR PRADESH,Etawah
16136.0,26.742979,79.227422,U,UTTAR PRADESH,Etawah
16137.0,26.775989,79.0325,U,UTTAR PRADESH,Etawah
16138.0,26.876221,78.885797,U,UTTAR PRADESH,Etawah
16139.0,26.76833,79.088689,R,UTTAR PRADESH,Etawah
16140.0,26.725933,79.100217,R,UTTAR PRADESH,Etawah
16141.0,26.822876,79.066267,R,UTTAR PRADESH,Etawah
16142.0,26.562974,79.118047,R,UTTAR PRADESH,Etawah
16143.0,26.701465,79.19465,R,UTTAR PRADESH,Etawah
16144.0,26.935226,79.315027,R,UTTAR PRADESH,Etawah
16145.0,26.774883,78.979777,R,UTTAR PRADESH,Etawah
16201.0,26.649407,79.555513,U,UTTAR PRADESH,Auraiya
16202.0,26.598478,79.285485,R,UTTAR PRADESH,Auraiya
16203.0,26.612777,79.5642,R,UTTAR PRADESH,Auraiya
16204.0,26.450994,79.490008,U,UTTAR PRADESH,Auraiya
16205.0,26.662232,79.450325,R,UTTAR PRADESH,Auraiya
16206.0,26.564886,79.514747,R,UTTAR PRADESH,Auraiya
16207.0,26.765693,79.493558,R,UTTAR PRADESH,Auraiya
16208.0,26.82612,79.652849,R,UTTAR PRADESH,Auraiya
16209.0,26.79619,79.735217,R,UTTAR PRADESH,Auraiya
16210.0,26.633665,79.33228,R,UTTAR PRADESH,Auraiya
16211.0,26.548924,79.372075,R,UTTAR PRADESH,Auraiya
16212.0,26.464434,79.427516,R,UTTAR PRADESH,Auraiya
16213.0,26.588686,79.424911,R,UTTAR PRADESH,Auraiya
16214.0,26.845867,79.480297,R,UTTAR PRADESH,Auraiya
16215.0,26.462506,79.487355,R,UTTAR PRADESH,Auraiya
16216.0,26.62368,79.553487,U,UTTAR PRADESH,Auraiya
16217.0,26.556815,79.277542,R,UTTAR PRADESH,Auraiya
16218.0,26.49992,79.382717,R,UTTAR PRADESH,Auraiya
16219.0,26.756339,79.607362,R,UTTAR PRADESH,Auraiya
16220.0,26.593239,79.555187,R,UTTAR PRADESH,Auraiya
16221.0,26.595799,79.462885,U,UTTAR PRADESH,Auraiya
16222.0,26.784147,79.586562,R,UTTAR PRADESH,Auraiya
16223.0,26.802538,79.414125,R,UTTAR PRADESH,Auraiya
16224.0,26.799332,79.686044,R,UTTAR PRADESH,Auraiya
16225.0,26.843126,79.35014,R,UTTAR PRADESH,Auraiya
16226.0,26.473191,79.520762,U,UTTAR PRADESH,Auraiya
16227.0,26.717168,79.349822,R,UTTAR PRADESH,Auraiya
16228.0,26.564558,79.328352,U,UTTAR PRADESH,Auraiya
16229.0,26.508235,79.324994,R,UTTAR PRADESH,Auraiya
16230.0,26.918454,79.43403,R,UTTAR PRADESH,Auraiya
16231.0,26.64164,79.392871,R,UTTAR PRADESH,Auraiya
16232.0,26.723632,79.630008,R,UTTAR PRADESH,Auraiya
16233.0,26.663116,79.665374,R,UTTAR PRADESH,Auraiya
16234.0,26.877427,79.432813,R,UTTAR PRADESH,Auraiya
16235.0,26.708694,79.603462,R,UTTAR PRADESH,Auraiya
16236.0,26.80187,79.529735,U,UTTAR PRADESH,Auraiya
16237.0,26.55946,79.283502,R,UTTAR PRADESH,Auraiya
16238.0,26.464609,79.522079,U,UTTAR PRADESH,Auraiya
16239.0,26.418102,79.519844,R,UTTAR PRADESH,Auraiya
16240.0,26.622661,79.304621,R,UTTAR PRADESH,Auraiya
16241.0,26.728437,79.400252,R,UTTAR PRADESH,Auraiya
16242.0,26.725307,79.350139,R,UTTAR PRADESH,Auraiya
16243.0,26.796594,79.39729,R,UTTAR PRADESH,Auraiya
16244.0,26.738637,79.426138,R,UTTAR PRADESH,Auraiya
16245.0,26.494246,79.3838,R,UTTAR PRADESH,Auraiya
16301.0,26.333377,79.99891,R,UTTAR PRADESH,Kanpur Dehat
16302.0,26.357703,79.962787,R,UTTAR PRADESH,Kanpur Dehat
16303.0,26.268844,80.116993,R,UTTAR PRADESH,Kanpur Dehat
16304.0,26.359532,79.632153,U,UTTAR PRADESH,Kanpur Dehat
16305.0,26.301604,79.927754,R,UTTAR PRADESH,Kanpur Dehat
16306.0,26.204848,79.728503,R,UTTAR PRADESH,Kanpur Dehat
16307.0,26.582632,80.042823,R,UTTAR PRADESH,Kanpur Dehat
16308.0,26.535883,80.084211,R,UTTAR PRADESH,Kanpur Dehat
16309.0,26.391289,79.813243,R,UTTAR PRADESH,Kanpur Dehat
16310.0,26.573578,79.836068,R,UTTAR PRADESH,Kanpur Dehat
16311.0,26.150828,79.848469,R,UTTAR PRADESH,Kanpur Dehat
16312.0,26.240899,79.867827,R,UTTAR PRADESH,Kanpur Dehat
16313.0,26.453977,79.982805,R,UTTAR PRADESH,Kanpur Dehat
16314.0,26.229552,79.841327,R,UTTAR PRADESH,Kanpur Dehat
16315.0,26.244804,79.823347,R,UTTAR PRADESH,Kanpur Dehat
16316.0,26.566084,79.736801,U,UTTAR PRADESH,Kanpur Dehat
16317.0,26.38556,79.626614,R,UTTAR PRADESH,Kanpur Dehat
16318.0,26.193086,79.868017,R,UTTAR PRADESH,Kanpur Dehat
16319.0,26.201665,79.818292,R,UTTAR PRADESH,Kanpur Dehat
16320.0,26.2502,79.752913,R,UTTAR PRADESH,Kanpur Dehat
16321.0,26.269109,79.983864,R,UTTAR PRADESH,Kanpur Dehat
16322.0,26.301947,79.60399,R,UTTAR PRADESH,Kanpur Dehat
16323.0,26.377367,79.522397,R,UTTAR PRADESH,Kanpur Dehat
16324.0,26.689518,79.941849,R,UTTAR PRADESH,Kanpur Dehat
16325.0,26.620215,79.908771,R,UTTAR PRADESH,Kanpur Dehat
16326.0,26.602503,80.03166,U,UTTAR PRADESH,Kanpur Dehat
16327.0,26.463224,79.820297,R,UTTAR PRADESH,Kanpur Dehat
16328.0,26.360276,79.955546,R,UTTAR PRADESH,Kanpur Dehat
16329.0,26.283443,80.117893,R,UTTAR PRADESH,Kanpur Dehat
16330.0,26.534193,79.668048,R,UTTAR PRADESH,Kanpur Dehat
16331.0,26.487324,79.788185,R,UTTAR PRADESH,Kanpur Dehat
16332.0,26.314,79.567718,R,UTTAR PRADESH,Kanpur Dehat
16333.0,26.311084,79.884902,R,UTTAR PRADESH,Kanpur Dehat
16334.0,26.370882,79.930967,R,UTTAR PRADESH,Kanpur Dehat
16335.0,26.470281,80.075133,R,UTTAR PRADESH,Kanpur Dehat
16336.0,26.171273,79.97118,U,UTTAR PRADESH,Kanpur Dehat
16337.0,26.437444,80.01993,R,UTTAR PRADESH,Kanpur Dehat
16338.0,26.279907,79.715176,R,UTTAR PRADESH,Kanpur Dehat
16339.0,26.371831,79.605257,R,UTTAR PRADESH,Kanpur Dehat
16340.0,26.593212,79.899323,R,UTTAR PRADESH,Kanpur Dehat
16341.0,26.400866,80.055918,R,UTTAR PRADESH,Kanpur Dehat
16342.0,26.546909,79.655887,R,UTTAR PRADESH,Kanpur Dehat
16343.0,26.519183,79.80535,R,UTTAR PRADESH,Kanpur Dehat
16344.0,26.319993,80.000161,R,UTTAR PRADESH,Kanpur Dehat
16345.0,26.247933,79.811391,R,UTTAR PRADESH,Kanpur Dehat
16401.0,26.49125,80.23732,U,UTTAR PRADESH,Kanpur Nagar
16402.0,26.488654,80.161684,R,UTTAR PRADESH,Kanpur Nagar
16403.0,26.472476,80.33828,U,UTTAR PRADESH,Kanpur Nagar
16404.0,26.488618,80.330094,U,UTTAR PRADESH,Kanpur Nagar
16405.0,26.256567,80.029814,R,UTTAR PRADESH,Kanpur Nagar
16406.0,26.290785,80.200142,R,UTTAR PRADESH,Kanpur Nagar
16407.0,26.198372,80.349693,R,UTTAR PRADESH,Kanpur Nagar
16408.0,26.180894,80.152824,R,UTTAR PRADESH,Kanpur Nagar
16409.0,26.467815,80.353663,U,UTTAR PRADESH,Kanpur Nagar
16410.0,26.013213,80.105988,R,UTTAR PRADESH,Kanpur Nagar
16411.0,26.413551,80.395894,U,UTTAR PRADESH,Kanpur Nagar
16412.0,26.469563,80.364505,U,UTTAR PRADESH,Kanpur Nagar
16413.0,26.416548,80.32161,U,UTTAR PRADESH,Kanpur Nagar
16414.0,25.997156,80.159074,R,UTTAR PRADESH,Kanpur Nagar
16415.0,26.339574,80.346878,U,UTTAR PRADESH,Kanpur Nagar
16416.0,26.468259,80.31737,U,UTTAR PRADESH,Kanpur Nagar
16417.0,26.471327,80.347912,U,UTTAR PRADESH,Kanpur Nagar
16418.0,26.397533,80.370761,U,UTTAR PRADESH,Kanpur Nagar
16419.0,26.453878,80.329639,U,UTTAR PRADESH,Kanpur Nagar
16420.0,26.413737,80.340948,U,UTTAR PRADESH,Kanpur Nagar
16421.0,26.508013,80.251695,U,UTTAR PRADESH,Kanpur Nagar
16422.0,26.392998,80.342016,R,UTTAR PRADESH,Kanpur Nagar
16423.0,26.474654,80.309641,U,UTTAR PRADESH,Kanpur Nagar
16424.0,26.431443,80.320709,U,UTTAR PRADESH,Kanpur Nagar
16425.0,26.436075,80.325809,U,UTTAR PRADESH,Kanpur Nagar
16426.0,26.456258,80.331993,U,UTTAR PRADESH,Kanpur Nagar
16427.0,26.42392,80.391537,U,UTTAR PRADESH,Kanpur Nagar
16428.0,26.466897,80.347363,U,UTTAR PRADESH,Kanpur Nagar
16429.0,26.299706,80.333423,R,UTTAR PRADESH,Kanpur Nagar
16430.0,26.479331,80.303628,U,UTTAR PRADESH,Kanpur Nagar
16431.0,26.058476,80.145549,R,UTTAR PRADESH,Kanpur Nagar
16432.0,26.465487,80.198079,R,UTTAR PRADESH,Kanpur Nagar
16433.0,26.359541,80.320989,R,UTTAR PRADESH,Kanpur Nagar
16434.0,26.366604,80.179448,R,UTTAR PRADESH,Kanpur Nagar
16435.0,26.470292,80.354783,U,UTTAR PRADESH,Kanpur Nagar
16436.0,26.444096,80.30228,U,UTTAR PRADESH,Kanpur Nagar
16437.0,26.490728,80.286588,U,UTTAR PRADESH,Kanpur Nagar
16438.0,26.608784,80.185759,U,UTTAR PRADESH,Kanpur Nagar
16439.0,26.373694,80.142925,R,UTTAR PRADESH,Kanpur Nagar
16440.0,26.392227,80.313712,U,UTTAR PRADESH,Kanpur Nagar
16441.0,26.476801,80.266832,U,UTTAR PRADESH,Kanpur Nagar
16442.0,26.499989,80.290016,U,UTTAR PRADESH,Kanpur Nagar
16443.0,26.216165,80.415937,R,UTTAR PRADESH,Kanpur Nagar
16444.0,26.46609,80.328544,U,UTTAR PRADESH,Kanpur Nagar
16445.0,26.473048,80.335989,U,UTTAR PRADESH,Kanpur Nagar
16501.0,26.003883,79.453007,U,UTTAR PRADESH,Jalaun
16502.0,26.388118,79.335057,R,UTTAR PRADESH,Jalaun
