DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
290450.0,R,Karauli,NFHS4,5000,40150.0,0.27,17,55,"{40150.0: 270, 40168.0: 170, 40141.0: 125, 40170.0: 95, 40176.0: 91, 40155.0: 45, 39956.0: 30, 40173.0: 24, 40157.0: 17, 40152.0: 15, 39965.0: 14, 39992.0: 13, 39960.0: 13, 39969.0: 11, 40167.0: 6, 39993.0: 5, 40177.0: 1}"
290451.0,R,Jhunjhunun,NFHS4,5000,39603.0,0.219,6,541,"{39603.0: 219, 39514.0: 91, 39575.0: 85, 39580.0: 55, 39517.0: 6, 294914.0: 3}"
290452.0,R,Rajsamand,NFHS4,5000,41204.0,0.375,12,116,"{41204.0: 375, 41226.0: 219, 41225.0: 146, 41197.0: 61, 41189.0: 27, 42605.0: 17, 41295.0: 15, 41218.0: 11, 41221.0: 5, 41208.0: 3, 41210.0: 3, 41190.0: 2}"
290455.0,R,Alwar,NFHS4,5000,295142.0,0.351,15,1,"{295142.0: 351, 34006.0: 155, 34271.0: 90, 34270.0: 89, 34004.0: 79, 33987.0: 60, 34017.0: 46, 33969.0: 31, 34018.0: 29, 34266.0: 26, 34290.0: 17, 34011.0: 14, 34296.0: 5, 34275.0: 5, 34272.0: 2}"
290456.0,R,Sikar,NFHS4,5000,41772.0,0.471,8,0,"{41772.0: 471, 41759.0: 171, 41735.0: 159, 262686.0: 78, 38500.0: 69, 262708.0: 26, 38536.0: 18, 41777.0: 8}"
290457.0,R,Hanumangarh,NFHS4,5000,38112.0,0.105,9,544,"{38112.0: 105, 38119.0: 101, 38015.0: 75, 38129.0: 69, 38131.0: 45, 38102.0: 34, 38095.0: 11, 38018.0: 11, 38124.0: 5}"
290458.0,R,Sikar,NFHS4,5000,294985.0,0.394,7,0,"{294985.0: 394, 41624.0: 248, 41611.0: 123, 294856.0: 115, 41704.0: 64, 41607.0: 51, 41622.0: 5}"
290460.0,R,Pali,NFHS4,5000,41088.0,0.536,5,0,"{41088.0: 536, 41097.0: 261, 40954.0: 97, 40998.0: 83, 40950.0: 23}"
290461.0,R,Baran,NFHS4,5000,34661.0,0.428,8,54,"{34661.0: 428, 34683.0: 155, 34693.0: 141, 34658.0: 103, 34676.0: 67, 34685.0: 41, 34668.0: 8, 34664.0: 3}"
290462.0,R,Pali,NFHS4,5000,40855.0,0.552,6,0,"{40855.0: 552, 41020.0: 157, 40846.0: 86, 41011.0: 84, 40848.0: 78, 40854.0: 43}"
290463.0,R,Sirohi,NFHS4,5000,41882.0,0.377,9,105,"{41882.0: 377, 41896.0: 137, 41894.0: 93, 41878.0: 79, 41895.0: 78, 41881.0: 76, 262671.0: 35, 41890.0: 18, 41901.0: 2}"
290465.0,R,Ganganagar,NFHS4,5000,37920.0,0.347,7,104,"{37920.0: 347, 37911.0: 193, 37897.0: 174, 37910.0: 69, 38126.0: 68, 37918.0: 36, 37909.0: 9}"
290466.0,R,Pratapgarh,NFHS4,5000,42311.0,0.364,11,11,"{42311.0: 364, 262206.0: 162, 34559.0: 109, 42332.0: 104, 42345.0: 84, 294990.0: 53, 42341.0: 36, 295223.0: 35, 262209.0: 28, 34551.0: 12, 42307.0: 2}"
290468.0,R,Pratapgarh,NFHS4,5000,36402.0,0.068,11,716,"{36402.0: 68, 295122.0: 53, 34627.0: 46, 295116.0: 42, 295124.0: 25, 262223.0: 15, 34605.0: 15, 295052.0: 9, 36421.0: 6, 34601.0: 4, 295128.0: 1}"
290469.0,R,Ajmer,NFHS4,5000,33856.0,0.23,10,134,"{33856.0: 230, 33849.0: 219, 33839.0: 135, 33831.0: 96, 33837.0: 77, 33840.0: 68, 259730.0: 19, 33829.0: 15, 33860.0: 5, 33847.0: 2}"
290472.0,R,Tonk,NFHS4,5000,42014.0,0.375,6,244,"{42014.0: 375, 42030.0: 263, 42123.0: 59, 42021.0: 50, 42036.0: 7, 294482.0: 2}"
290473.0,R,Kota,NFHS4,5000,40253.0,0.44,8,45,"{40253.0: 440, 40264.0: 222, 40246.0: 140, 40247.0: 89, 40257.0: 60, 40261.0: 2, 40252.0: 1, 40245.0: 1}"
290475.0,R,Alwar,NFHS4,5000,34307.0,0.373,9,12,"{34307.0: 373, 34305.0: 167, 34331.0: 122, 262401.0: 102, 295267.0: 99, 34101.0: 69, 34312.0: 40, 34080.0: 12, 33994.0: 4}"
290476.0,R,Churu,NFHS4,5000,37013.0,0.484,7,0,"{37013.0: 484, 37022.0: 304, 295071.0: 111, 37016.0: 70, 262097.0: 24, 37030.0: 5, 37010.0: 2}"
290477.0,R,Jaisalmer,NFHS4,5000,38716.0,0.691,4,0,"{38716.0: 691, 38740.0: 213, 38721.0: 54, 295364.0: 42}"
290478.0,R,Jodhpur,NFHS4,5000,39714.0,0.783,4,15,"{39714.0: 783, 262332.0: 145, 40623.0: 41, 39689.0: 16}"
290480.0,R,Sawai Madhopur,NFHS4,5000,41500.0,0.352,6,66,"{41500.0: 352, 41514.0: 166, 42080.0: 152, 42077.0: 133, 42112.0: 87, 42187.0: 44}"
290481.0,R,Sawai Madhopur,NFHS4,5000,41467.0,0.501,8,6,"{41467.0: 501, 41503.0: 163, 41456.0: 125, 41464.0: 111, 294488.0: 70, 41460.0: 19, 41498.0: 3, 262117.0: 2}"
290483.0,R,Barmer,NFHS4,5000,294414.0,0.365,6,148,"{294414.0: 365, 35092.0: 295, 246060.0: 100, 246065.0: 66, 246071.0: 23, 295513.0: 3}"
290484.0,R,Churu,NFHS4,5000,36819.0,0.305,7,349,"{36819.0: 305, 36804.0: 261, 39343.0: 28, 36817.0: 27, 36792.0: 20, 41638.0: 9, 39321.0: 1}"
290485.0,R,Bhilwara,NFHS4,5000,35732.0,0.387,7,3,"{35732.0: 387, 35737.0: 280, 36241.0: 152, 36251.0: 76, 36252.0: 74, 35745.0: 27, 35736.0: 1}"
290487.0,R,Alwar,NFHS4,5000,34254.0,0.325,11,67,"{34254.0: 325, 34242.0: 202, 34244.0: 147, 34233.0: 128, 295539.0: 44, 34260.0: 30, 34230.0: 24, 34252.0: 20, 295300.0: 6, 295540.0: 5, 262242.0: 2}"
290490.0,R,Dhaulpur,NFHS4,5000,37339.0,0.446,6,260,"{37339.0: 446, 37347.0: 115, 37265.0: 81, 37323.0: 65, 262571.0: 18, 37368.0: 15}"
290491.0,R,Dausa,NFHS4,5000,37107.0,0.167,14,142,"{37107.0: 167, 37101.0: 143, 294550.0: 124, 37123.0: 104, 37100.0: 89, 294549.0: 51, 37043.0: 48, 37097.0: 45, 37060.0: 33, 294538.0: 21, 37078.0: 12, 294504.0: 7, 37083.0: 7, 37082.0: 7}"
290492.0,R,Bikaner,NFHS4,5000,36144.0,0.436,4,0,"{36144.0: 436, 36153.0: 296, 36139.0: 163, 262302.0: 105}"
290494.0,R,Nagaur,NFHS4,5000,40354.0,0.321,8,13,"{40354.0: 321, 40360.0: 171, 40355.0: 127, 40339.0: 123, 40344.0: 117, 40364.0: 83, 40378.0: 36, 40362.0: 9}"
290495.0,R,Banswara,NFHS4,5000,34357.0,0.328,17,24,"{34357.0: 328, 294695.0: 105, 34345.0: 105, 262193.0: 89, 34343.0: 85, 34347.0: 63, 34340.0: 38, 34351.0: 30, 294693.0: 25, 34337.0: 23, 34346.0: 18, 34348.0: 16, 34359.0: 16, 294697.0: 12, 34339.0: 12, 34356.0: 9, 34341.0: 2}"
290496.0,R,Jalor,NFHS4,5000,38937.0,0.609,7,0,"{38937.0: 609, 38964.0: 231, 38893.0: 55, 38938.0: 41, 38939.0: 39, 38953.0: 21, 38942.0: 4}"
290497.0,R,Jhunjhunun,NFHS4,5000,39547.0,0.366,11,61,"{39547.0: 366, 39555.0: 252, 294359.0: 90, 39397.0: 66, 39551.0: 56, 39396.0: 42, 36870.0: 33, 39404.0: 21, 39419.0: 8, 39554.0: 3, 36873.0: 2}"
290498.0,R,Jalor,NFHS4,5000,246068.0,0.315,4,374,"{246068.0: 315, 246069.0: 270, 246070.0: 40, 246044.0: 1}"
290501.0,R,Jodhpur,NFHS4,5000,294739.0,0.096,6,649,"{294739.0: 96, 39629.0: 95, 39614.0: 91, 39620.0: 44, 39613.0: 22, 262862.0: 3}"
290502.0,R,Rajsamand,NFHS4,5000,41217.0,0.603,9,62,"{41217.0: 603, 41239.0: 86, 41220.0: 73, 41243.0: 69, 41318.0: 53, 41319.0: 20, 41205.0: 15, 294916.0: 14, 41188.0: 5}"
290504.0,R,Udaipur,NFHS4,5000,42529.0,0.29,14,272,"{42529.0: 290, 42548.0: 121, 42528.0: 60, 42513.0: 52, 42519.0: 46, 42543.0: 37, 294371.0: 37, 294214.0: 17, 262453.0: 16, 42492.0: 15, 42535.0: 13, 42521.0: 10, 294205.0: 10, 42499.0: 4}"
290506.0,R,Ganganagar,NFHS4,5000,37709.0,0.442,9,29,"{37709.0: 442, 37695.0: 141, 37715.0: 123, 37701.0: 104, 37708.0: 80, 37661.0: 35, 37716.0: 34, 37700.0: 9, 37674.0: 3}"
290507.0,R,Sirohi,NFHS4,5000,41978.0,0.317,10,2,"{41978.0: 317, 41973.0: 300, 41982.0: 268, 41986.0: 38, 41976.0: 33, 41995.0: 26, 41987.0: 7, 38957.0: 6, 38955.0: 2, 38938.0: 1}"
290508.0,R,Dungarpur,NFHS4,5000,37593.0,0.143,9,645,"{37593.0: 143, 37549.0: 79, 37543.0: 52, 294876.0: 48, 294945.0: 16, 37538.0: 9, 37628.0: 4, 37567.0: 3, 37544.0: 1}"
290509.0,R,Alwar,NFHS4,5000,262075.0,0.22,9,477,"{262075.0: 220, 295227.0: 148, 34190.0: 43, 295232.0: 38, 34202.0: 33, 34167.0: 15, 34192.0: 11, 34174.0: 9, 295239.0: 6}"
290510.0,R,Churu,NFHS4,5000,36896.0,0.514,7,51,"{36896.0: 514, 294591.0: 210, 36900.0: 145, 294590.0: 39, 36892.0: 19, 36878.0: 18, 36905.0: 4}"
290511.0,R,Bundi,NFHS4,5000,36322.0,0.383,6,26,"{36322.0: 383, 36287.0: 241, 36317.0: 176, 42222.0: 132, 36256.0: 23, 36332.0: 19}"
290512.0,R,Bharatpur,NFHS4,5000,35610.0,0.269,13,45,"{35610.0: 269, 35585.0: 160, 35578.0: 114, 35609.0: 87, 33931.0: 74, 293945.0: 65, 35613.0: 61, 35580.0: 59, 33960.0: 23, 33947.0: 20, 33937.0: 13, 35586.0: 5, 33962.0: 5}"
290514.0,R,Churu,NFHS4,5000,294350.0,0.579,5,174,"{294350.0: 579, 37011.0: 137, 37020.0: 66, 36806.0: 38, 37009.0: 6}"
290515.0,R,Pali,NFHS4,5000,40993.0,0.469,9,116,"{40993.0: 469, 40994.0: 129, 40972.0: 91, 40971.0: 62, 40986.0: 38, 295136.0: 36, 40975.0: 22, 33679.0: 21, 295134.0: 16}"
290518.0,R,Bhilwara,NFHS4,5000,35659.0,0.575,11,0,"{35659.0: 575, 35642.0: 158, 35652.0: 106, 35647.0: 60, 35818.0: 32, 35636.0: 22, 35803.0: 15, 35804.0: 10, 35809.0: 9, 35813.0: 9, 35666.0: 4}"
290519.0,R,Dungarpur,NFHS4,5000,37557.0,0.294,13,429,"{37557.0: 294, 37583.0: 64, 37556.0: 57, 37554.0: 42, 37566.0: 24, 37563.0: 23, 37548.0: 23, 37585.0: 9, 37568.0: 9, 37571.0: 9, 262249.0: 7, 294928.0: 7, 37542.0: 3}"
290520.0,R,Banswara,NFHS4,5000,34448.0,0.329,17,97,"{34448.0: 329, 34442.0: 145, 34372.0: 138, 34363.0: 70, 34440.0: 42, 34443.0: 42, 34432.0: 34, 34376.0: 24, 34441.0: 14, 34445.0: 13, 34366.0: 12, 34422.0: 11, 262279.0: 8, 262271.0: 8, 294709.0: 7, 262267.0: 5, 294712.0: 1}"
290521.0,R,Bhilwara,NFHS4,5000,35774.0,0.531,7,7,"{35774.0: 531, 35769.0: 171, 35856.0: 129, 35713.0: 75, 35716.0: 62, 35738.0: 23, 35767.0: 2}"
290522.0,R,Kota,NFHS4,5000,40247.0,0.253,9,0,"{40247.0: 253, 40290.0: 225, 40267.0: 215, 40275.0: 152, 40286.0: 58, 262406.0: 53, 40246.0: 36, 40287.0: 7, 40277.0: 1}"
290523.0,R,Chittaurgarh,NFHS4,5000,36504.0,0.307,6,303,"{36504.0: 307, 262608.0: 211, 295034.0: 101, 36517.0: 73, 40249.0: 3, 36519.0: 2}"
290524.0,R,Sirohi,NFHS4,5000,41885.0,0.365,9,164,"{41885.0: 365, 41874.0: 120, 41887.0: 114, 41892.0: 100, 41882.0: 49, 41906.0: 40, 41895.0: 19, 41876.0: 15, 41899.0: 14}"
290527.0,R,Jaipur,NFHS4,5000,38333.0,0.2,12,135,"{38333.0: 200, 38310.0: 194, 38311.0: 134, 38326.0: 113, 38320.0: 69, 38307.0: 57, 38327.0: 33, 294762.0: 28, 38325.0: 18, 38334.0: 13, 38315.0: 3, 38319.0: 3}"
290528.0,R,Rajsamand,NFHS4,5000,41199.0,0.19,10,33,"{41199.0: 190, 41211.0: 189, 41196.0: 169, 42241.0: 121, 42246.0: 117, 42254.0: 113, 41219.0: 58, 42242.0: 6, 41201.0: 3, 42239.0: 1}"
290532.0,R,Dhaulpur,NFHS4,5000,37391.0,0.32,3,597,"{37391.0: 320, 37374.0: 82, 37397.0: 1}"
290533.0,R,Jaisalmer,NFHS4,5000,38776.0,0.744,2,0,"{38776.0: 744, 38779.0: 256}"
290538.0,R,Jalor,NFHS4,5000,39000.0,0.597,8,22,"{39000.0: 597, 294403.0: 153, 262150.0: 56, 246063.0: 54, 246047.0: 43, 294630.0: 42, 39002.0: 28, 246054.0: 5}"
290539.0,R,Chittaurgarh,NFHS4,5000,36429.0,0.462,9,119,"{36429.0: 462, 36441.0: 152, 36430.0: 102, 36611.0: 71, 36431.0: 45, 36446.0: 28, 36616.0: 10, 36437.0: 9, 36620.0: 2}"
290540.0,R,Bharatpur,NFHS4,5000,35336.0,0.289,13,26,"{35336.0: 289, 35482.0: 187, 35354.0: 122, 35454.0: 100, 35369.0: 91, 262824.0: 76, 35372.0: 41, 35370.0: 36, 262825.0: 12, 35471.0: 12, 35368.0: 5, 35461.0: 2, 35338.0: 1}"
290542.0,R,Bikaner,NFHS4,5000,36078.0,0.854,3,0,"{36078.0: 854, 36062.0: 137, 294053.0: 9}"
290543.0,R,Jaisalmer,NFHS4,5000,38828.0,0.678,3,0,"{38828.0: 678, 38814.0: 290, 295472.0: 32}"
290544.0,R,Jalor,NFHS4,5000,39026.0,0.411,7,72,"{39026.0: 411, 294376.0: 164, 39023.0: 158, 39020.0: 125, 262160.0: 32, 39024.0: 31, 262151.0: 7}"
290548.0,R,Bharatpur,NFHS4,5000,35535.0,0.475,8,97,"{35535.0: 475, 35524.0: 206, 35543.0: 116, 35516.0: 29, 35510.0: 28, 35293.0: 24, 35515.0: 23, 294131.0: 2}"
290549.0,R,Sirohi,NFHS4,5000,262403.0,0.411,8,0,"{262403.0: 411, 41886.0: 291, 41879.0: 107, 41894.0: 72, 41878.0: 60, 41867.0: 46, 41905.0: 7, 41904.0: 6}"
290550.0,R,Chittaurgarh,NFHS4,5000,36583.0,0.351,9,17,"{36583.0: 351, 36571.0: 164, 36574.0: 162, 36593.0: 155, 36586.0: 112, 36594.0: 31, 36569.0: 4, 36652.0: 3, 36587.0: 1}"
290551.0,R,Karauli,NFHS4,5000,40006.0,0.29,16,45,"{40006.0: 290, 40003.0: 138, 39957.0: 132, 39972.0: 82, 37181.0: 62, 35266.0: 45, 39995.0: 44, 35267.0: 35, 294218.0: 27, 35268.0: 24, 35276.0: 20, 40002.0: 18, 39967.0: 14, 39987.0: 12, 35594.0: 8, 39984.0: 4}"
290552.0,R,Banswara,NFHS4,5000,34530.0,0.227,16,163,"{34530.0: 227, 34535.0: 171, 294670.0: 68, 34555.0: 65, 34526.0: 57, 34556.0: 57, 34512.0: 47, 262178.0: 40, 34561.0: 34, 294666.0: 18, 34540.0: 17, 34511.0: 12, 34562.0: 8, 34525.0: 6, 34549.0: 6, 34514.0: 4}"
290553.0,R,Sawai Madhopur,NFHS4,5000,41516.0,0.273,11,27,"{41516.0: 273, 41494.0: 182, 294099.0: 162, 41474.0: 90, 41496.0: 78, 41483.0: 71, 41517.0: 34, 294101.0: 30, 41495.0: 27, 41502.0: 22, 41513.0: 4}"
290555.0,R,Tonk,NFHS4,5000,42168.0,0.402,5,54,"{42168.0: 402, 42193.0: 299, 42173.0: 122, 42161.0: 96, 42153.0: 27}"
290556.0,R,Nagaur,NFHS4,5000,40392.0,0.347,13,7,"{40392.0: 347, 40381.0: 215, 40391.0: 194, 40386.0: 92, 40418.0: 42, 40388.0: 29, 40394.0: 27, 40405.0: 15, 40419.0: 15, 40398.0: 9, 40426.0: 5, 294351.0: 2, 40425.0: 1}"
290557.0,R,Barmer,NFHS4,5000,295464.0,0.369,11,22,"{295464.0: 369, 295450.0: 167, 262770.0: 117, 35010.0: 66, 35014.0: 53, 295342.0: 42, 34982.0: 38, 34977.0: 37, 295457.0: 32, 35017.0: 29, 295430.0: 28}"
290558.0,R,Hanumangarh,NFHS4,5000,294705.0,0.458,9,45,"{294705.0: 458, 38090.0: 152, 38037.0: 113, 38042.0: 83, 38093.0: 81, 38088.0: 34, 38089.0: 29, 38110.0: 3, 294699.0: 2}"
290560.0,R,Bikaner,NFHS4,5000,36060.0,0.938,3,0,"{36060.0: 938, 36088.0: 43, 36059.0: 19}"
290561.0,R,Tonk,NFHS4,5000,42210.0,0.536,9,0,"{42210.0: 536, 36331.0: 175, 42201.0: 155, 42031.0: 42, 42024.0: 39, 42217.0: 30, 42224.0: 10, 42226.0: 10, 36311.0: 3}"
290563.0,R,Hanumangarh,NFHS4,5000,38201.0,0.68,5,0,"{38201.0: 680, 38151.0: 233, 38159.0: 72, 38207.0: 8, 38171.0: 7}"
290564.0,R,Jaisalmer,NFHS4,5000,38802.0,0.622,5,55,"{38802.0: 622, 294269.0: 204, 295441.0: 77, 38830.0: 39, 38796.0: 3}"
290567.0,R,Dhaulpur,NFHS4,5000,37363.0,0.239,18,0,"{37363.0: 239, 294076.0: 209, 37344.0: 102, 37327.0: 73, 37365.0: 69, 37341.0: 58, 37337.0: 56, 294079.0: 51, 37361.0: 29, 37331.0: 27, 37336.0: 24, 37366.0: 22, 37334.0: 18, 37346.0: 7, 37357.0: 6, 37360.0: 4, 294146.0: 3, 37354.0: 3}"
290569.0,R,Kota,NFHS4,5000,40300.0,0.242,11,0,"{40300.0: 242, 40281.0: 227, 40280.0: 200, 40282.0: 153, 40268.0: 80, 40302.0: 30, 40284.0: 21, 40295.0: 19, 40289.0: 13, 40287.0: 9, 40299.0: 6}"
290570.0,R,Jhalawar,NFHS4,5000,39269.0,0.399,7,74,"{39269.0: 399, 39258.0: 222, 39259.0: 176, 39268.0: 57, 39249.0: 48, 39234.0: 14, 39080.0: 10}"
290573.0,R,Jhunjhunun,NFHS4,5000,39494.0,0.315,2,674,"{39494.0: 315, 39491.0: 11}"
290574.0,R,Jhalawar,NFHS4,5000,39068.0,0.356,7,137,"{39068.0: 356, 39078.0: 204, 39076.0: 117, 39086.0: 87, 39075.0: 61, 39071.0: 34, 39067.0: 4}"
290575.0,R,Bundi,NFHS4,5000,36300.0,0.411,7,74,"{36300.0: 411, 36317.0: 235, 36332.0: 163, 36305.0: 90, 36299.0: 19, 36322.0: 6, 36319.0: 2}"
290576.0,R,Dausa,NFHS4,5000,37040.0,0.414,14,22,"{37040.0: 414, 294536.0: 111, 37197.0: 98, 37048.0: 95, 37039.0: 94, 37062.0: 52, 294535.0: 43, 37179.0: 31, 37212.0: 10, 37056.0: 9, 34209.0: 7, 37180.0: 6, 37182.0: 4, 37061.0: 4}"
290577.0,R,Udaipur,NFHS4,5000,42412.0,0.679,8,51,"{42412.0: 679, 42409.0: 98, 42432.0: 73, 262400.0: 38, 42418.0: 27, 262404.0: 26, 42577.0: 5, 42424.0: 3}"
290578.0,R,Jhunjhunun,NFHS4,5000,39591.0,0.396,8,107,"{39591.0: 396, 39597.0: 156, 236074.0: 118, 39596.0: 78, 39569.0: 47, 39592.0: 44, 41744.0: 37, 41736.0: 17}"
290579.0,R,Pratapgarh,NFHS4,5000,36404.0,0.259,7,47,"{36404.0: 259, 295050.0: 182, 36419.0: 181, 36406.0: 135, 36412.0: 115, 36414.0: 55, 295055.0: 26}"
290580.0,R,Sikar,NFHS4,5000,294845.0,0.262,9,290,"{294845.0: 262, 41723.0: 144, 41724.0: 94, 41743.0: 53, 41776.0: 44, 41766.0: 43, 41774.0: 30, 41663.0: 28, 41728.0: 12}"
290585.0,R,Jaipur,NFHS4,5000,38603.0,0.282,9,21,"{38603.0: 282, 262544.0: 227, 38588.0: 197, 38584.0: 138, 38594.0: 71, 262464.0: 40, 38576.0: 17, 38574.0: 5, 38593.0: 2}"
290586.0,R,Jhalawar,NFHS4,5000,39290.0,0.489,6,174,"{39290.0: 489, 39284.0: 187, 39274.0: 52, 39281.0: 41, 39300.0: 32, 39294.0: 25}"
290588.0,R,Sawai Madhopur,NFHS4,5000,41333.0,0.316,11,115,"{41333.0: 316, 37150.0: 159, 41347.0: 125, 41332.0: 89, 41341.0: 74, 37151.0: 44, 41329.0: 40, 294148.0: 19, 37140.0: 11, 41342.0: 5, 41344.0: 3}"
290589.0,R,Pratapgarh,NFHS4,5000,34626.0,0.472,11,2,"{34626.0: 472, 295126.0: 236, 294673.0: 59, 34613.0: 54, 34609.0: 53, 34410.0: 52, 34519.0: 25, 34537.0: 21, 34424.0: 13, 34516.0: 9, 34600.0: 4}"
290590.0,R,Dausa,NFHS4,5000,37130.0,0.251,13,149,"{37130.0: 251, 294634.0: 178, 294636.0: 163, 37131.0: 73, 37142.0: 60, 37159.0: 45, 37128.0: 38, 294637.0: 24, 294561.0: 6, 294572.0: 4, 37146.0: 4, 37141.0: 3, 37167.0: 2}"
290591.0,R,Sirohi,NFHS4,5000,41909.0,0.437,8,116,"{41909.0: 437, 41925.0: 254, 41910.0: 71, 41927.0: 53, 41914.0: 34, 41930.0: 26, 41917.0: 5, 41919.0: 4}"
290594.0,R,Bikaner,NFHS4,5000,294071.0,0.88,4,0,"{294071.0: 880, 36907.0: 56, 36102.0: 49, 36123.0: 15}"
290596.0,R,Kota,NFHS4,5000,40213.0,0.451,9,195,"{40213.0: 451, 40237.0: 127, 40222.0: 113, 40234.0: 51, 40224.0: 26, 40214.0: 14, 40212.0: 12, 40235.0: 10, 40229.0: 1}"
290597.0,R,Ajmer,NFHS4,5000,33717.0,0.29,11,0,"{33717.0: 290, 33695.0: 238, 294503.0: 92, 33710.0: 78, 33696.0: 72, 33702.0: 57, 295042.0: 57, 33689.0: 56, 33699.0: 48, 42023.0: 10, 33713.0: 2}"
290598.0,R,Karauli,NFHS4,5000,40093.0,0.238,12,165,"{40093.0: 238, 40096.0: 143, 40110.0: 117, 40102.0: 96, 40108.0: 51, 40083.0: 51, 40109.0: 42, 40086.0: 42, 40112.0: 28, 40107.0: 15, 40103.0: 9, 40105.0: 3}"
290599.0,R,Bikaner,NFHS4,5000,36191.0,0.642,6,9,"{36191.0: 642, 36198.0: 146, 262142.0: 81, 294024.0: 66, 294032.0: 31, 36188.0: 25}"
290600.0,R,Baran,NFHS4,5000,34693.0,0.347,10,238,"{34693.0: 347, 34661.0: 110, 34685.0: 101, 294162.0: 70, 34668.0: 49, 34676.0: 41, 34658.0: 32, 34675.0: 6, 34664.0: 5, 294161.0: 1}"
290601.0,R,Bharatpur,NFHS4,5000,294138.0,0.108,11,623,"{294138.0: 108, 35342.0: 85, 35366.0: 43, 35353.0: 39, 35339.0: 34, 35359.0: 27, 35375.0: 20, 35357.0: 8, 35358.0: 7, 35374.0: 3, 294137.0: 3}"
290602.0,R,Bharatpur,NFHS4,5000,35288.0,0.256,15,67,"{35288.0: 256, 35290.0: 162, 35287.0: 129, 35284.0: 99, 35277.0: 53, 35259.0: 40, 35257.0: 38, 35264.0: 35, 35283.0: 35, 35256.0: 22, 35269.0: 17, 35255.0: 17, 35258.0: 15, 35275.0: 8, 294133.0: 7}"
290603.0,R,Dhaulpur,NFHS4,5000,37400.0,0.311,4,391,"{37400.0: 311, 37381.0: 178, 37373.0: 96, 37386.0: 24}"
290604.0,R,Jaisalmer,NFHS4,5000,295367.0,0.133,2,858,"{295367.0: 133, 38730.0: 9}"
290605.0,R,Bharatpur,NFHS4,5000,35270.0,0.401,7,88,"{35270.0: 401, 40012.0: 260, 39976.0: 89, 39962.0: 74, 35271.0: 65, 39983.0: 15, 35260.0: 8}"
290606.0,R,Banswara,NFHS4,5000,34504.0,0.366,15,43,"{34504.0: 366, 262510.0: 143, 34549.0: 93, 34527.0: 79, 34517.0: 71, 294666.0: 46, 34465.0: 35, 34525.0: 33, 34512.0: 30, 34498.0: 25, 34546.0: 16, 294676.0: 10, 34521.0: 5, 34556.0: 4, 34555.0: 1}"
290607.0,R,Alwar,NFHS4,5000,34181.0,0.183,6,692,"{34181.0: 183, 34176.0: 69, 34196.0: 21, 34200.0: 18, 34191.0: 14, 34173.0: 3}"
290609.0,R,Rajsamand,NFHS4,5000,262173.0,0.153,7,435,"{262173.0: 153, 41166.0: 107, 41151.0: 102, 41153.0: 76, 33656.0: 66, 294851.0: 57, 35823.0: 4}"
290610.0,R,Bikaner,NFHS4,5000,36026.0,0.765,2,0,"{36026.0: 765, 262124.0: 235}"
290611.0,R,Kota,NFHS4,5000,40262.0,0.421,6,17,"{40262.0: 421, 40248.0: 302, 40261.0: 176, 40256.0: 53, 40252.0: 30, 40260.0: 1}"
290613.0,R,Kota,NFHS4,5000,40250.0,0.335,7,337,"{40250.0: 335, 294838.0: 89, 40258.0: 88, 40252.0: 71, 40264.0: 41, 40255.0: 31, 40254.0: 8}"
290616.0,R,Barmer,NFHS4,5000,262795.0,0.35,10,95,"{262795.0: 350, 35105.0: 295, 295477.0: 132, 262844.0: 45, 35091.0: 37, 35211.0: 21, 34936.0: 12, 34929.0: 9, 295479.0: 2, 295236.0: 2}"
290618.0,R,Barmer,NFHS4,5000,295433.0,0.262,8,0,"{295433.0: 262, 34991.0: 229, 295431.0: 198, 35017.0: 127, 35010.0: 69, 35018.0: 66, 262770.0: 37, 35021.0: 12}"
290619.0,R,Sawai Madhopur,NFHS4,5000,41406.0,0.434,12,93,"{41406.0: 434, 294115.0: 137, 41427.0: 110, 40087.0: 96, 41408.0: 33, 41435.0: 24, 41416.0: 21, 41411.0: 18, 294114.0: 11, 40133.0: 9, 40092.0: 8, 41432.0: 6}"
290620.0,R,Dhaulpur,NFHS4,5000,37269.0,0.323,16,2,"{37269.0: 323, 37272.0: 138, 294083.0: 133, 37362.0: 70, 37368.0: 58, 37263.0: 54, 37277.0: 47, 37257.0: 36, 37356.0: 31, 294033.0: 26, 262571.0: 24, 37324.0: 16, 262373.0: 14, 37274.0: 13, 37283.0: 12, 37264.0: 3}"
290621.0,R,Dungarpur,NFHS4,5000,37496.0,0.403,13,158,"{37496.0: 403, 37490.0: 127, 262644.0: 125, 294971.0: 36, 37469.0: 33, 37462.0: 29, 37489.0: 29, 37466.0: 22, 42547.0: 21, 37494.0: 9, 262457.0: 4, 37488.0: 3, 42501.0: 1}"
290622.0,R,Jhalawar,NFHS4,5000,39078.0,0.5,5,186,"{39078.0: 500, 39075.0: 182, 39107.0: 101, 39076.0: 23, 39068.0: 8}"
290623.0,R,Jhalawar,NFHS4,5000,39220.0,0.403,11,24,"{39220.0: 403, 39221.0: 230, 39208.0: 90, 39216.0: 80, 39229.0: 68, 39203.0: 59, 39205.0: 29, 39213.0: 8, 39224.0: 6, 39209.0: 2, 39215.0: 1}"
