DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
13608.0,R,Rampur,NFHS5,5000,269459.0,0.055,17,723,"{269459.0: 55, 53688.0: 34, 53652.0: 31, 53670.0: 25, 53705.0: 19, 268661.0: 18, 268637.0: 16, 268647.0: 16, 53698.0: 15, 53673.0: 12, 269805.0: 8, 53690.0: 7, 53676.0: 6, 53662.0: 6, 53646.0: 6, 53675.0: 2, 53695.0: 1}"
13609.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13610.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13611.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13612.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13613.0,R,Rampur,NFHS5,5000,53595.0,0.004,3,991,"{53595.0: 4, 53612.0: 4, 53630.0: 1}"
13614.0,R,Rampur,NFHS5,5000,53595.0,0.019,1,981,{53595.0: 19}
13615.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13617.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13619.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13620.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13622.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13623.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13624.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13625.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13629.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13630.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13631.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13632.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13633.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13635.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13639.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13640.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13641.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13642.0,R,Rampur,NFHS5,5000,53687.0,0.046,11,800,"{53687.0: 46, 53468.0: 40, 53484.0: 26, 268591.0: 20, 53679.0: 19, 53689.0: 16, 268159.0: 10, 53656.0: 9, 53478.0: 7, 53470.0: 4, 53440.0: 3}"
13643.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13644.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13645.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13702.0,R,Jyotiba Phule Nagar,NFHS5,5000,238881.0,0.206,20,107,"{238881.0: 206, 265197.0: 186, 238895.0: 97, 238875.0: 78, 238908.0: 53, 238907.0: 50, 238880.0: 38, 265201.0: 34, 238883.0: 30, 238863.0: 27, 238878.0: 20, 265198.0: 19, 238862.0: 17, 238865.0: 13, 238892.0: 8, 238901.0: 7, 238853.0: 6, 238891.0: 2, 238872.0: 1, 238860.0: 1}"
