DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
10702.0,R,Karauli,NFHS5,5000,40058.0,0.296,11,130,"{40058.0: 296, 40063.0: 165, 40059.0: 133, 40071.0: 71, 40070.0: 60, 40080.0: 50, 40056.0: 50, 40075.0: 22, 40064.0: 17, 40073.0: 4, 40060.0: 2}"
10703.0,R,Karauli,NFHS5,5000,40031.0,0.475,5,52,"{40031.0: 475, 40043.0: 280, 40010.0: 102, 294199.0: 76, 40027.0: 15}"
10705.0,R,Karauli,NFHS5,5000,40001.0,0.157,15,271,"{40001.0: 157, 39996.0: 106, 39973.0: 103, 39978.0: 93, 39997.0: 87, 39982.0: 40, 294221.0: 35, 39999.0: 28, 39960.0: 23, 39966.0: 15, 39992.0: 11, 39977.0: 11, 39971.0: 10, 39969.0: 6, 39958.0: 4}"
10706.0,R,Karauli,NFHS5,5000,40090.0,0.406,9,144,"{40090.0: 406, 40019.0: 151, 40117.0: 118, 40091.0: 52, 40113.0: 47, 40027.0: 40, 40094.0: 38, 294086.0: 3, 40031.0: 1}"
10707.0,R,Karauli,NFHS5,5000,40039.0,0.497,7,133,"{40039.0: 497, 294059.0: 158, 40028.0: 137, 37309.0: 45, 262462.0: 21, 40045.0: 7, 40042.0: 2}"
10708.0,R,Karauli,NFHS5,5000,37241.0,0.288,13,3,"{37241.0: 288, 40078.0: 214, 37220.0: 202, 37235.0: 90, 40054.0: 37, 40169.0: 33, 294738.0: 30, 40145.0: 25, 37229.0: 24, 37243.0: 19, 37242.0: 16, 37230.0: 12, 40154.0: 7}"
10709.0,R,Karauli,NFHS5,5000,39992.0,0.206,17,37,"{39992.0: 206, 39969.0: 130, 39973.0: 121, 39960.0: 118, 39996.0: 65, 40168.0: 61, 39977.0: 55, 39966.0: 47, 39956.0: 44, 40001.0: 34, 40155.0: 24, 39993.0: 22, 39999.0: 19, 294221.0: 8, 40150.0: 6, 39990.0: 2, 39997.0: 1}"
10710.0,R,Karauli,NFHS5,5000,40160.0,0.44,12,16,"{40160.0: 440, 294087.0: 185, 40179.0: 111, 40079.0: 91, 40144.0: 55, 40149.0: 30, 40173.0: 26, 40069.0: 20, 40170.0: 13, 40155.0: 5, 40066.0: 4, 40053.0: 4}"
10711.0,R,Karauli,NFHS5,5000,40114.0,0.676,3,237,"{40114.0: 676, 40132.0: 46, 40130.0: 41}"
10712.0,R,Karauli,NFHS5,5000,39964.0,0.198,8,484,"{39964.0: 198, 39981.0: 101, 39979.0: 80, 39983.0: 39, 294084.0: 37, 294220.0: 36, 40000.0: 16, 39975.0: 9}"
10713.0,R,Karauli,NFHS5,5000,40046.0,0.331,14,76,"{40046.0: 331, 40008.0: 196, 40040.0: 103, 40017.0: 76, 40034.0: 74, 41430.0: 49, 294226.0: 48, 40011.0: 23, 40020.0: 16, 40030.0: 2, 40051.0: 2, 41417.0: 2, 40038.0: 1, 40013.0: 1}"
10714.0,R,Karauli,NFHS5,5000,40072.0,0.334,11,60,"{40072.0: 334, 40071.0: 153, 294094.0: 122, 41334.0: 100, 40061.0: 74, 40062.0: 74, 40064.0: 28, 41322.0: 24, 40075.0: 18, 40057.0: 10, 41338.0: 3}"
10715.0,R,Karauli,NFHS5,5000,40092.0,0.563,9,64,"{40092.0: 563, 40108.0: 165, 40083.0: 64, 40107.0: 60, 40119.0: 45, 41405.0: 17, 40087.0: 11, 41407.0: 10, 41435.0: 1}"
10717.0,R,Karauli,NFHS5,5000,40129.0,0.37,6,236,"{40129.0: 370, 40131.0: 266, 40123.0: 72, 262108.0: 33, 40126.0: 15, 40099.0: 8}"
10718.0,R,Karauli,NFHS5,5000,40077.0,0.498,9,32,"{40077.0: 498, 41424.0: 187, 40068.0: 139, 41415.0: 59, 41401.0: 45, 40076.0: 27, 40065.0: 7, 41429.0: 4, 40067.0: 2}"
10719.0,R,Karauli,NFHS5,5000,40059.0,0.352,10,98,"{40059.0: 352, 40070.0: 196, 40058.0: 106, 40055.0: 85, 40075.0: 84, 40063.0: 32, 40064.0: 24, 40056.0: 18, 40065.0: 4, 40066.0: 1}"
10720.0,R,Karauli,NFHS5,5000,40015.0,0.445,12,37,"{40015.0: 445, 40111.0: 194, 40105.0: 76, 40097.0: 66, 40119.0: 55, 40032.0: 46, 40103.0: 43, 40049.0: 13, 40118.0: 7, 40107.0: 7, 40100.0: 6, 40082.0: 5}"
10722.0,R,Karauli,NFHS5,5000,40125.0,0.407,7,25,"{40125.0: 407, 40082.0: 272, 40127.0: 95, 40098.0: 64, 40032.0: 57, 40086.0: 45, 40022.0: 35}"
10723.0,R,Karauli,NFHS5,5000,39968.0,0.323,13,105,"{39968.0: 323, 40044.0: 149, 40004.0: 105, 39994.0: 102, 40016.0: 83, 40050.0: 48, 39958.0: 39, 41418.0: 27, 39980.0: 6, 39985.0: 5, 39961.0: 5, 39971.0: 2, 41425.0: 1}"
10724.0,R,Karauli,NFHS5,5000,40152.0,0.257,11,0,"{40152.0: 257, 40137.0: 190, 40157.0: 143, 40167.0: 100, 40156.0: 78, 40170.0: 75, 40164.0: 73, 40150.0: 44, 40177.0: 34, 40146.0: 3, 40179.0: 3}"
10725.0,R,Karauli,NFHS5,5000,40034.0,0.39,13,85,"{40034.0: 390, 40017.0: 166, 40042.0: 84, 294227.0: 70, 40008.0: 51, 40028.0: 41, 40047.0: 29, 40030.0: 26, 40046.0: 24, 40011.0: 14, 40033.0: 12, 40024.0: 6, 40051.0: 2}"
10727.0,R,Karauli,NFHS5,5000,37206.0,0.281,15,9,"{37206.0: 281, 37178.0: 139, 40148.0: 106, 40143.0: 106, 40142.0: 103, 40146.0: 62, 37192.0: 42, 40156.0: 40, 40159.0: 39, 40151.0: 21, 40177.0: 17, 37177.0: 15, 40164.0: 14, 37196.0: 3, 295440.0: 3}"
10728.0,R,Karauli,NFHS5,5000,294084.0,0.217,8,369,"{294084.0: 217, 39997.0: 137, 39958.0: 97, 39978.0: 87, 39961.0: 69, 39982.0: 13, 40001.0: 9, 39971.0: 2}"
10729.0,R,Karauli,NFHS5,5000,39968.0,0.412,13,16,"{39968.0: 412, 40004.0: 147, 41418.0: 118, 40044.0: 99, 40050.0: 52, 40016.0: 40, 39980.0: 32, 41425.0: 27, 39994.0: 22, 39958.0: 14, 39971.0: 12, 40051.0: 5, 41423.0: 4}"
10730.0,R,Karauli,NFHS5,5000,40092.0,0.265,10,251,"{40092.0: 265, 40108.0: 161, 40107.0: 142, 40119.0: 99, 40083.0: 30, 40105.0: 27, 40103.0: 13, 40097.0: 7, 40102.0: 3, 40087.0: 2}"
10731.0,R,Karauli,NFHS5,5000,39997.0,0.037,10,795,"{39997.0: 37, 294084.0: 32, 39975.0: 31, 294221.0: 28, 40001.0: 27, 40005.0: 26, 39979.0: 14, 39973.0: 4, 294219.0: 3, 39990.0: 3}"
10732.0,R,Karauli,NFHS5,5000,40039.0,0.553,6,0,"{40039.0: 553, 40028.0: 198, 40042.0: 130, 262462.0: 60, 40021.0: 48, 37313.0: 11}"
10733.0,R,Karauli,NFHS5,5000,40077.0,0.456,6,37,"{40077.0: 456, 40068.0: 190, 40065.0: 189, 40053.0: 61, 40076.0: 54, 40066.0: 13}"
10734.0,R,Karauli,NFHS5,5000,40018.0,0.583,7,0,"{40018.0: 583, 294199.0: 146, 40043.0: 137, 40026.0: 74, 40009.0: 48, 40045.0: 11, 40037.0: 1}"
10735.0,R,Karauli,NFHS5,5000,40005.0,0.163,15,219,"{40005.0: 163, 294219.0: 157, 39975.0: 145, 39967.0: 78, 39959.0: 75, 294224.0: 38, 39979.0: 38, 39964.0: 35, 40000.0: 22, 39998.0: 12, 39983.0: 7, 39972.0: 4, 294084.0: 4, 39986.0: 2, 39987.0: 1}"
10737.0,R,Karauli,NFHS5,5000,40068.0,0.523,10,52,"{40068.0: 523, 40053.0: 159, 40074.0: 72, 294087.0: 67, 40079.0: 39, 40067.0: 38, 40077.0: 24, 40065.0: 14, 40066.0: 9, 41429.0: 3}"
10739.0,R,Karauli,NFHS5,5000,40102.0,0.229,12,319,"{40102.0: 229, 40093.0: 138, 40086.0: 125, 40096.0: 47, 40110.0: 39, 40081.0: 30, 40112.0: 28, 40103.0: 25, 40108.0: 11, 40105.0: 5, 40083.0: 3, 40107.0: 1}"
10740.0,R,Karauli,NFHS5,5000,40123.0,0.287,5,269,"{40123.0: 287, 40131.0: 277, 40129.0: 129, 40126.0: 32, 40099.0: 6}"
10741.0,R,Karauli,NFHS5,5000,40157.0,0.279,13,0,"{40157.0: 279, 40152.0: 191, 40150.0: 135, 40170.0: 93, 40137.0: 72, 40177.0: 61, 40167.0: 61, 40164.0: 57, 40156.0: 20, 40146.0: 14, 40176.0: 12, 39965.0: 4, 40179.0: 1}"
10742.0,R,Karauli,NFHS5,5000,40047.0,0.192,8,503,"{40047.0: 192, 40019.0: 96, 294227.0: 92, 294085.0: 45, 40042.0: 31, 40017.0: 28, 40051.0: 12, 40034.0: 1}"
10743.0,R,Karauli,NFHS5,5000,40046.0,0.243,16,91,"{40046.0: 243, 40040.0: 164, 40008.0: 160, 294226.0: 104, 41430.0: 92, 40017.0: 34, 40020.0: 31, 40034.0: 27, 41417.0: 17, 41404.0: 8, 40038.0: 8, 40013.0: 6, 40011.0: 5, 41428.0: 4, 40035.0: 4, 40051.0: 2}"
10744.0,R,Karauli,NFHS5,5000,40092.0,0.637,12,33,"{40092.0: 637, 40087.0: 86, 40119.0: 73, 40108.0: 58, 41405.0: 29, 40107.0: 27, 40097.0: 22, 41435.0: 16, 41427.0: 10, 41406.0: 6, 294115.0: 2, 294113.0: 1}"
10745.0,R,Karauli,NFHS5,5000,40119.0,0.288,10,97,"{40119.0: 288, 40097.0: 171, 40111.0: 112, 40015.0: 94, 40105.0: 74, 40092.0: 56, 40107.0: 40, 40103.0: 32, 40087.0: 22, 40100.0: 14}"
10802.0,R,Sawai Madhopur,NFHS5,5000,41478.0,0.68,5,0,"{41478.0: 680, 41492.0: 279, 41480.0: 36, 41499.0: 4, 41493.0: 1}"
10803.0,R,Sawai Madhopur,NFHS5,5000,41420.0,0.361,10,102,"{41420.0: 361, 41407.0: 146, 294113.0: 95, 294089.0: 67, 41405.0: 64, 41431.0: 61, 40092.0: 46, 40108.0: 28, 40083.0: 24, 40115.0: 6}"
10805.0,R,Sawai Madhopur,NFHS5,5000,41438.0,0.338,8,71,"{41438.0: 338, 41446.0: 306, 41460.0: 107, 41448.0: 69, 41441.0: 45, 40198.0: 40, 41463.0: 17, 41455.0: 7}"
10806.0,R,Sawai Madhopur,NFHS5,5000,294106.0,0.331,13,44,"{294106.0: 331, 41384.0: 157, 41368.0: 143, 41394.0: 94, 41486.0: 68, 40106.0: 51, 40115.0: 27, 294107.0: 26, 294109.0: 24, 41336.0: 14, 294110.0: 11, 41365.0: 9, 41386.0: 1}"
10807.0,R,Sawai Madhopur,NFHS5,5000,41383.0,0.449,7,193,"{41383.0: 449, 41361.0: 186, 41381.0: 56, 41359.0: 41, 41376.0: 37, 41360.0: 23, 41382.0: 15}"
10808.0,R,Sawai Madhopur,NFHS5,5000,41388.0,0.483,11,1,"{41388.0: 483, 294638.0: 149, 41367.0: 137, 37169.0: 63, 42087.0: 46, 41398.0: 42, 37172.0: 30, 37144.0: 18, 37168.0: 17, 294562.0: 13, 41389.0: 1}"
10809.0,R,Sawai Madhopur,NFHS5,5000,41449.0,0.296,8,0,"{41449.0: 296, 41515.0: 242, 41452.0: 160, 41444.0: 152, 41477.0: 136, 41505.0: 10, 41486.0: 2, 41497.0: 2}"
10810.0,R,Sawai Madhopur,NFHS5,5000,41459.0,0.401,7,83,"{41459.0: 401, 41445.0: 304, 41442.0: 86, 41440.0: 39, 41462.0: 39, 41457.0: 36, 41470.0: 12}"
10811.0,R,Sawai Madhopur,NFHS5,5000,41514.0,0.566,7,0,"{41514.0: 566, 41488.0: 189, 42181.0: 153, 42102.0: 34, 42112.0: 23, 41511.0: 18, 41500.0: 17}"
10812.0,R,Sawai Madhopur,NFHS5,5000,41377.0,0.474,9,88,"{41377.0: 474, 41373.0: 198, 41499.0: 96, 41374.0: 88, 41490.0: 49, 41360.0: 2, 41478.0: 2, 41473.0: 2, 41363.0: 1}"
10813.0,R,Sawai Madhopur,NFHS5,5000,41509.0,0.173,11,414,"{41509.0: 173, 41491.0: 128, 41474.0: 120, 41494.0: 56, 41495.0: 43, 294101.0: 28, 41487.0: 14, 294099.0: 12, 41517.0: 6, 294100.0: 3, 41493.0: 3}"
10814.0,R,Sawai Madhopur,NFHS5,5000,41443.0,0.367,8,132,"{41443.0: 367, 41452.0: 221, 41470.0: 153, 41454.0: 64, 41440.0: 33, 41459.0: 24, 41437.0: 5, 41462.0: 1}"
10815.0,R,Sawai Madhopur,NFHS5,5000,41347.0,0.391,10,39,"{41347.0: 391, 41352.0: 172, 37151.0: 144, 41329.0: 69, 41333.0: 47, 41357.0: 46, 37154.0: 35, 41332.0: 21, 37133.0: 21, 37150.0: 15}"
10817.0,R,Sawai Madhopur,NFHS5,5000,41418.0,0.349,14,0,"{41418.0: 349, 41423.0: 169, 41425.0: 150, 41410.0: 118, 40004.0: 59, 39980.0: 54, 39968.0: 32, 41422.0: 24, 40051.0: 23, 41419.0: 7, 40050.0: 6, 294231.0: 5, 41404.0: 2, 40044.0: 2}"
10818.0,R,Sawai Madhopur,NFHS5,5000,294113.0,0.301,12,84,"{294113.0: 301, 41420.0: 193, 41405.0: 153, 41431.0: 96, 41407.0: 59, 41414.0: 48, 41400.0: 21, 40092.0: 21, 41412.0: 14, 40108.0: 7, 294089.0: 2, 40083.0: 1}"
10819.0,R,Sawai Madhopur,NFHS5,5000,41385.0,0.565,11,76,"{41385.0: 565, 41370.0: 113, 41396.0: 73, 294230.0: 54, 294234.0: 34, 41375.0: 33, 294103.0: 24, 294102.0: 18, 41390.0: 6, 41363.0: 2, 41378.0: 2}"
10820.0,R,Sawai Madhopur,NFHS5,5000,41482.0,0.505,7,13,"{41482.0: 505, 41507.0: 135, 41479.0: 127, 41480.0: 102, 41508.0: 83, 41476.0: 28, 41485.0: 7}"
10822.0,R,Sawai Madhopur,NFHS5,5000,294113.0,0.233,10,54,"{294113.0: 233, 41414.0: 181, 41412.0: 171, 41431.0: 171, 41407.0: 44, 41420.0: 39, 41405.0: 34, 41356.0: 33, 41348.0: 33, 41339.0: 7}"
10823.0,R,Sawai Madhopur,NFHS5,5000,41383.0,0.56,8,121,"{41383.0: 560, 41359.0: 135, 41361.0: 69, 41381.0: 51, 41376.0: 37, 41382.0: 17, 41389.0: 9, 41360.0: 1}"
10824.0,R,Sawai Madhopur,NFHS5,5000,41415.0,0.378,9,41,"{41415.0: 378, 41434.0: 229, 40076.0: 134, 41424.0: 123, 41433.0: 40, 41430.0: 25, 40077.0: 23, 41428.0: 5, 294114.0: 2}"
10825.0,R,Sawai Madhopur,NFHS5,5000,41477.0,0.532,9,0,"{41477.0: 532, 41452.0: 136, 41515.0: 127, 41497.0: 88, 41510.0: 57, 41449.0: 32, 41501.0: 18, 41481.0: 6, 41475.0: 4}"
10827.0,R,Sawai Madhopur,NFHS5,5000,41376.0,0.372,6,12,"{41376.0: 372, 41380.0: 244, 41369.0: 207, 41372.0: 80, 41392.0: 47, 41382.0: 38}"
10829.0,R,Sawai Madhopur,NFHS5,5000,41368.0,0.203,12,365,"{41368.0: 203, 41486.0: 109, 41365.0: 103, 41384.0: 58, 294106.0: 49, 294109.0: 46, 41505.0: 23, 294110.0: 22, 41475.0: 12, 41386.0: 6, 41394.0: 3, 41336.0: 1}"
10830.0,R,Sawai Madhopur,NFHS5,5000,41395.0,0.302,9,68,"{41395.0: 302, 294108.0: 162, 41371.0: 148, 41363.0: 100, 294104.0: 94, 41364.0: 56, 294103.0: 48, 41396.0: 12, 41386.0: 10}"
10831.0,R,Sawai Madhopur,NFHS5,5000,41391.0,0.378,6,10,"{41391.0: 378, 41397.0: 301, 41358.0: 160, 41518.0: 90, 41492.0: 54, 41393.0: 7}"
10832.0,R,Sawai Madhopur,NFHS5,5000,41501.0,0.201,13,0,"{41501.0: 201, 294095.0: 166, 41502.0: 133, 41510.0: 118, 41483.0: 98, 41497.0: 72, 41512.0: 72, 294096.0: 56, 41481.0: 38, 41516.0: 17, 41477.0: 14, 41515.0: 10, 41489.0: 5}"
10833.0,R,Sawai Madhopur,NFHS5,5000,41352.0,0.345,11,58,"{41352.0: 345, 41325.0: 302, 41357.0: 114, 41336.0: 57, 41390.0: 41, 41326.0: 22, 41348.0: 16, 41378.0: 15, 41347.0: 12, 37133.0: 11, 41329.0: 7}"
10834.0,R,Sawai Madhopur,NFHS5,5000,294096.0,0.281,14,0,"{294096.0: 281, 41502.0: 162, 41512.0: 121, 294095.0: 83, 41489.0: 82, 41501.0: 71, 41516.0: 55, 41483.0: 45, 41473.0: 41, 41510.0: 20, 41504.0: 18, 41506.0: 10, 41481.0: 7, 41497.0: 4}"
10835.0,R,Sawai Madhopur,NFHS5,5000,41348.0,0.345,11,116,"{41348.0: 345, 41356.0: 125, 41327.0: 121, 41331.0: 105, 41414.0: 47, 41339.0: 46, 294091.0: 35, 41412.0: 24, 41329.0: 17, 41357.0: 12, 41325.0: 7}"
10839.0,R,Sawai Madhopur,NFHS5,5000,41397.0,0.766,7,18,"{41397.0: 766, 41381.0: 162, 41358.0: 44, 41393.0: 4, 41518.0: 2, 41361.0: 2, 41500.0: 2}"
10840.0,R,Sawai Madhopur,NFHS5,5000,41410.0,0.392,15,48,"{41410.0: 392, 41423.0: 108, 39980.0: 100, 294231.0: 94, 41419.0: 62, 41418.0: 54, 41426.0: 45, 40004.0: 24, 41429.0: 23, 39999.0: 21, 41425.0: 13, 39971.0: 8, 39963.0: 6, 39982.0: 1, 41422.0: 1}"
10841.0,R,Sawai Madhopur,NFHS5,5000,41349.0,0.412,10,220,"{41349.0: 412, 41353.0: 125, 41341.0: 94, 41337.0: 52, 41342.0: 35, 41343.0: 26, 41344.0: 16, 294148.0: 16, 294091.0: 2, 41331.0: 2}"
10842.0,R,Sawai Madhopur,NFHS5,5000,41406.0,0.365,14,52,"{41406.0: 365, 294115.0: 190, 40087.0: 157, 41427.0: 93, 40133.0: 29, 40092.0: 25, 41411.0: 20, 41435.0: 18, 41416.0: 14, 40100.0: 12, 41432.0: 9, 294114.0: 8, 41408.0: 7, 40097.0: 1}"
10843.0,R,Sawai Madhopur,NFHS5,5000,41329.0,0.274,10,24,"{41329.0: 274, 41347.0: 240, 41357.0: 153, 41352.0: 95, 41327.0: 59, 41332.0: 43, 41325.0: 42, 41333.0: 31, 41348.0: 25, 37151.0: 14}"
10844.0,R,Sawai Madhopur,NFHS5,5000,41369.0,0.367,7,4,"{41369.0: 367, 41392.0: 302, 41380.0: 141, 41372.0: 67, 41376.0: 56, 37147.0: 36, 41375.0: 27}"
10845.0,R,Sawai Madhopur,NFHS5,5000,41381.0,0.618,6,4,"{41381.0: 618, 41397.0: 284, 41361.0: 43, 41358.0: 25, 41393.0: 18, 41383.0: 8}"
10902.0,R,Dausa,NFHS5,5000,37243.0,0.22,14,0,"{37243.0: 220, 37254.0: 187, 37252.0: 161, 37246.0: 92, 37234.0: 79, 294682.0: 71, 37229.0: 59, 37239.0: 46, 37218.0: 41, 40174.0: 22, 37245.0: 12, 40138.0: 4, 294738.0: 4, 294088.0: 2}"
10903.0,R,Dausa,NFHS5,5000,37140.0,0.317,15,85,"{37140.0: 317, 294627.0: 207, 37148.0: 148, 37160.0: 53, 262222.0: 49, 294546.0: 41, 37126.0: 34, 294626.0: 15, 37089.0: 14, 37104.0: 13, 37088.0: 8, 37131.0: 8, 37152.0: 4, 37087.0: 2, 37141.0: 2}"
10905.0,R,Dausa,NFHS5,5000,294729.0,0.321,18,29,"{294729.0: 321, 37073.0: 151, 37048.0: 88, 262258.0: 70, 37061.0: 69, 37072.0: 60, 37067.0: 49, 37051.0: 40, 37197.0: 24, 37066.0: 21, 37039.0: 20, 294531.0: 18, 37037.0: 15, 37052.0: 13, 37035.0: 5, 37063.0: 4, 37234.0: 2, 37246.0: 1}"
10906.0,R,Dausa,NFHS5,5000,37073.0,0.34,15,9,"{37073.0: 340, 37052.0: 218, 37063.0: 123, 262258.0: 64, 37037.0: 49, 37035.0: 36, 37051.0: 33, 37066.0: 33, 294729.0: 30, 262446.0: 16, 37065.0: 15, 37044.0: 11, 294518.0: 11, 37067.0: 10, 294528.0: 2}"
10907.0,R,Dausa,NFHS5,5000,37222.0,0.526,14,69,"{37222.0: 526, 37046.0: 82, 37099.0: 64, 37221.0: 61, 37078.0: 61, 37092.0: 34, 294538.0: 24, 37249.0: 20, 37060.0: 17, 37047.0: 16, 262436.0: 15, 294685.0: 5, 37231.0: 4, 294523.0: 2}"
10908.0,R,Dausa,NFHS5,5000,37112.0,0.237,17,3,"{37112.0: 237, 294572.0: 185, 37103.0: 95, 37157.0: 92, 37118.0: 79, 294692.0: 65, 37115.0: 60, 37146.0: 46, 37091.0: 37, 37141.0: 26, 37162.0: 23, 294627.0: 15, 37145.0: 10, 37088.0: 10, 294626.0: 7, 294700.0: 6, 37160.0: 4}"
10909.0,R,Dausa,NFHS5,5000,37040.0,0.218,13,30,"{37040.0: 218, 294536.0: 203, 294535.0: 172, 37062.0: 87, 34209.0: 71, 37056.0: 63, 37048.0: 38, 37039.0: 35, 37212.0: 31, 37179.0: 21, 37180.0: 17, 37197.0: 13, 34227.0: 1}"
10910.0,R,Dausa,NFHS5,5000,37226.0,0.34,14,5,"{37226.0: 340, 294542.0: 169, 37233.0: 147, 294541.0: 131, 37217.0: 58, 37214.0: 54, 37242.0: 44, 37247.0: 22, 37219.0: 8, 37230.0: 7, 294735.0: 6, 37216.0: 5, 37223.0: 2, 37244.0: 2}"
10911.0,R,Dausa,NFHS5,5000,37229.0,0.335,13,40,"{37229.0: 335, 37243.0: 174, 294738.0: 128, 37241.0: 114, 37235.0: 93, 37246.0: 61, 37252.0: 13, 37220.0: 13, 37254.0: 12, 294088.0: 8, 37242.0: 6, 37245.0: 2, 40078.0: 1}"
10912.0,R,Dausa,NFHS5,5000,37138.0,0.476,11,42,"{37138.0: 476, 37128.0: 147, 294625.0: 143, 262532.0: 47, 37134.0: 43, 294688.0: 25, 37165.0: 25, 37158.0: 19, 294636.0: 18, 294745.0: 8, 37163.0: 7}"
10913.0,R,Dausa,NFHS5,5000,37150.0,0.376,12,210,"{37150.0: 376, 37161.0: 114, 41333.0: 83, 294148.0: 70, 37140.0: 44, 41347.0: 27, 37151.0: 26, 41341.0: 20, 37171.0: 19, 41344.0: 5, 41342.0: 4, 41332.0: 2}"
10914.0,R,Dausa,NFHS5,5000,37088.0,0.215,17,30,"{37088.0: 215, 37157.0: 197, 37115.0: 108, 37118.0: 85, 294627.0: 76, 37160.0: 51, 37087.0: 41, 262222.0: 37, 37112.0: 33, 37141.0: 31, 37108.0: 25, 294702.0: 23, 294692.0: 16, 37162.0: 12, 294572.0: 10, 294546.0: 5, 37131.0: 5}"
10915.0,R,Dausa,NFHS5,5000,277409.0,0.187,15,97,"{277409.0: 187, 277410.0: 151, 37208.0: 124, 37190.0: 124, 262256.0: 74, 37204.0: 53, 37194.0: 42, 37200.0: 40, 37188.0: 40, 37187.0: 39, 37185.0: 13, 37183.0: 10, 37180.0: 3, 37212.0: 2, 37198.0: 1}"
10917.0,R,Dausa,NFHS5,5000,37062.0,0.323,14,32,"{37062.0: 323, 37048.0: 222, 37067.0: 112, 294536.0: 61, 37066.0: 48, 37051.0: 42, 294535.0: 34, 37056.0: 32, 37039.0: 31, 37040.0: 25, 34137.0: 14, 34208.0: 13, 34140.0: 9, 34213.0: 2}"
10918.0,R,Dausa,NFHS5,5000,37191.0,0.296,12,132,"{37191.0: 296, 37198.0: 282, 33949.0: 68, 37207.0: 45, 37202.0: 42, 37204.0: 41, 262256.0: 31, 37200.0: 19, 37213.0: 16, 37180.0: 14, 35580.0: 13, 35578.0: 1}"
10919.0,R,Dausa,NFHS5,5000,37242.0,0.156,12,291,"{37242.0: 156, 37233.0: 148, 37226.0: 100, 37245.0: 82, 37235.0: 63, 294738.0: 60, 37247.0: 55, 37246.0: 37, 294541.0: 5, 37229.0: 1, 37230.0: 1, 37237.0: 1}"
10920.0,R,Dausa,NFHS5,5000,38270.0,0.127,14,427,"{38270.0: 127, 37102.0: 102, 38288.0: 89, 37103.0: 61, 38296.0: 54, 294296.0: 53, 38294.0: 24, 37119.0: 21, 38264.0: 20, 294301.0: 11, 294700.0: 4, 37090.0: 3, 37091.0: 3, 38269.0: 1}"
10922.0,R,Dausa,NFHS5,5000,37136.0,0.447,13,21,"{37136.0: 447, 38334.0: 155, 37144.0: 107, 37174.0: 78, 42091.0: 60, 38315.0: 37, 37168.0: 25, 42087.0: 19, 38310.0: 15, 37166.0: 13, 294762.0: 10, 37167.0: 8, 294638.0: 5}"
10923.0,R,Dausa,NFHS5,5000,37253.0,0.274,13,0,"{37253.0: 274, 37224.0: 188, 37215.0: 148, 37223.0: 113, 294732.0: 105, 37236.0: 61, 37225.0: 42, 37228.0: 36, 294543.0: 15, 37214.0: 6, 294735.0: 6, 37249.0: 4, 294542.0: 2}"
10924.0,R,Dausa,NFHS5,5000,37068.0,0.16,16,186,"{37068.0: 160, 37042.0: 144, 294521.0: 98, 37065.0: 88, 37059.0: 75, 37074.0: 65, 262261.0: 61, 294516.0: 46, 294518.0: 29, 294507.0: 19, 37034.0: 9, 37058.0: 6, 294525.0: 6, 37038.0: 4, 294528.0: 2, 37075.0: 2}"
10925.0,R,Dausa,NFHS5,5000,37223.0,0.447,12,2,"{37223.0: 447, 37253.0: 159, 294735.0: 80, 37224.0: 77, 294542.0: 49, 37214.0: 48, 37215.0: 47, 37225.0: 25, 294732.0: 23, 37232.0: 20, 294543.0: 14, 37227.0: 9}"
10927.0,R,Dausa,NFHS5,5000,37183.0,0.234,11,156,"{37183.0: 234, 37185.0: 162, 277410.0: 123, 37194.0: 102, 37209.0: 78, 37208.0: 39, 37187.0: 38, 277409.0: 28, 37199.0: 18, 37201.0: 16, 262256.0: 6}"
10928.0,R,Dausa,NFHS5,5000,262261.0,0.188,15,102,"{262261.0: 188, 37059.0: 152, 294521.0: 101, 294516.0: 93, 37068.0: 89, 37042.0: 73, 294518.0: 45, 37065.0: 43, 37074.0: 33, 294507.0: 18, 294513.0: 16, 37038.0: 15, 37055.0: 14, 37058.0: 12, 37057.0: 6}"
10929.0,R,Dausa,NFHS5,5000,37103.0,0.414,13,212,"{37103.0: 414, 37091.0: 109, 37102.0: 67, 37112.0: 64, 37119.0: 51, 294700.0: 40, 294572.0: 14, 37090.0: 13, 38288.0: 6, 37146.0: 5, 37118.0: 2, 294640.0: 2, 38264.0: 1}"
10930.0,R,Dausa,NFHS5,5000,277410.0,0.17,14,335,"{277410.0: 170, 37187.0: 110, 37183.0: 75, 37208.0: 53, 37209.0: 46, 37194.0: 43, 277409.0: 40, 262256.0: 36, 37185.0: 21, 37200.0: 21, 37190.0: 19, 37199.0: 19, 37193.0: 10, 37204.0: 2}"
10931.0,R,Dausa,NFHS5,5000,37148.0,0.631,10,64,"{37148.0: 631, 37104.0: 116, 294093.0: 91, 294627.0: 23, 37126.0: 22, 37140.0: 20, 37089.0: 19, 41328.0: 8, 41334.0: 3, 294546.0: 3}"
10932.0,R,Dausa,NFHS5,5000,295440.0,0.286,11,0,"{295440.0: 286, 37177.0: 189, 40148.0: 117, 37192.0: 109, 294545.0: 98, 40163.0: 67, 37185.0: 51, 37178.0: 38, 37201.0: 27, 37183.0: 15, 37175.0: 3}"
